LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S,labels
382371,456763888,0,-321,-156,-455,5,13,-18,0,0,0,1,456763888,4
382461,456863848,0,-323,-163,-452,5,13,-18,0,0,0,1,456863848,4
382550,456963808,0,-322,-158,-454,5,13,-18,0,0,0,1,456963808,4
382641,457063768,0,-322,-164,-452,5,13,-18,0,0,0,1,457063768,4
382731,457163728,0,-322,-159,-454,5,13,-18,0,0,0,1,457163728,4
382820,457263688,0,-321,-165,-452,5,13,-18,0,0,0,1,457263688,4
382913,457363648,0,-324,-159,-453,5,13,-18,0,0,0,1,457363648,4
383002,457463608,0,-323,-164,-452,5,13,-18,0,0,0,1,457463608,4
383093,457563568,0,-326,-157,-452,5,13,-18,0,0,0,1,457563568,4
383182,457663528,0,-322,-162,-453,5,13,-18,0,0,0,1,457663528,4
383271,457763488,0,-326,-158,-451,5,13,-18,0,0,0,1,457763488,4
383361,457863448,0,-322,-164,-453,5,13,-18,0,0,0,1,457863448,4
383450,457963408,0,-325,-159,-451,5,13,-18,0,0,0,1,457963408,4
383541,458063368,0,-321,-163,-454,5,13,-18,0,0,0,1,458063368,4
383631,458163328,0,-326,-159,-451,5,13,-18,0,0,0,1,458163328,4
383719,458263288,0,-321,-163,-453,5,13,-18,0,0,0,1,458263288,4
383810,458364081,0,-327,-160,-450,5,13,-18,0,0,0,1,458364081,4
383899,458464041,0,-319,-163,-455,5,13,-18,0,0,0,1,458464041,4
383990,458564001,0,-325,-159,-452,5,13,-18,0,0,0,1,458564001,4
384079,458663961,0,-320,-161,-455,5,13,-18,0,0,0,1,458663961,4
384168,458763921,0,-326,-157,-452,5,13,-18,0,0,0,1,458763921,4
384256,458863881,0,-320,-159,-456,5,13,-18,0,0,0,1,458863881,4
384343,458963841,0,-326,-157,-452,5,13,-18,0,0,0,1,458963841,4
384434,459063801,0,-320,-160,-455,5,13,-18,0,0,0,1,459063801,4
384524,459163761,0,-325,-159,-452,5,13,-18,0,0,0,1,459163761,4
384613,459263721,0,-318,-161,-456,5,13,-18,0,0,0,1,459263721,4
384706,459363681,0,-325,-160,-451,5,13,-18,0,0,0,1,459363681,4
384795,459463641,0,-318,-159,-457,5,13,-18,0,0,0,1,459463641,4
384886,459563601,0,-325,-161,-451,5,13,-18,0,0,0,1,459563601,4
384975,459663561,0,-320,-160,-455,5,13,-18,0,0,0,1,459663561,4
385064,459763521,0,-326,-162,-450,5,13,-18,0,0,0,1,459763521,4
385154,459863481,0,-320,-159,-456,5,13,-18,0,0,0,1,459863481,4
385243,459963441,0,-325,-162,-451,5,13,-18,0,0,0,1,459963441,4
385334,460063401,0,-320,-158,-456,5,13,-18,0,0,0,1,460063401,4
385424,460163361,0,-326,-162,-450,5,13,-18,0,0,0,1,460163361,4
385513,460263321,0,-321,-159,-455,5,13,-18,0,0,0,1,460263321,4
385605,460363281,0,-325,-163,-450,5,13,-18,0,0,0,1,460363281,4
385695,460464074,0,-321,-157,-455,5,13,-18,0,0,0,1,460464074,4
385786,460564034,0,-326,-161,-450,5,13,-18,0,0,0,1,460564034,4
385875,460663994,0,-321,-156,-455,5,13,-18,0,0,0,1,460663994,4
385964,460763954,0,-326,-161,-450,5,13,-18,0,0,0,1,460763954,4
386054,460863914,0,-322,-156,-455,5,13,-18,0,0,0,1,460863914,4
386143,460963874,0,-325,-163,-450,5,13,-18,0,0,0,1,460963874,4
386234,461063834,0,-321,-156,-456,5,13,-18,0,0,0,1,461063834,4
386324,461163794,0,-325,-161,-451,5,13,-18,0,0,0,1,461163794,4
386413,461263754,0,-322,-156,-455,5,13,-18,0,0,0,1,461263754,4
386505,461363714,0,-325,-163,-450,5,13,-18,0,0,0,1,461363714,4
386595,461463674,0,-322,-155,-455,5,13,-18,0,0,0,1,461463674,4
386686,461563634,0,-323,-161,-452,5,13,-18,0,0,0,1,461563634,4
386775,461663594,0,-322,-156,-455,5,13,-18,0,0,0,1,461663594,4
386864,461763554,0,-323,-163,-452,5,13,-18,0,0,0,1,461763554,4
386953,461863514,0,-324,-156,-453,5,13,-18,0,0,0,1,461863514,4
387043,461963474,0,-323,-163,-452,5,13,-18,0,0,0,1,461963474,4
387134,462063434,0,-324,-157,-453,5,13,-18,0,0,0,1,462063434,4
387224,462163394,0,-322,-161,-453,5,13,-18,0,0,0,1,462163394,4
387313,462263354,0,-324,-155,-454,5,13,-18,0,0,0,1,462263354,4
387407,462363314,0,-321,-162,-453,5,13,-18,0,0,0,1,462363314,4
387498,462463274,0,-325,-156,-453,5,13,-18,0,0,0,1,462463274,4
387589,462564067,0,-320,-160,-455,5,13,-18,0,0,0,1,462564067,4
387678,462664027,0,-323,-152,-455,5,13,-18,0,0,0,1,462664027,4
387767,462763987,0,-320,-160,-455,5,13,-18,0,0,0,1,462763987,4
387856,462863947,0,-326,-156,-452,5,13,-18,0,0,0,1,462863947,4
387946,462963907,0,-321,-162,-453,5,13,-18,0,0,0,1,462963907,4
388037,463063867,0,-326,-157,-452,5,13,-18,0,0,0,1,463063867,4
388127,463163827,0,-321,-160,-454,5,13,-18,0,0,0,1,463163827,4
388216,463263787,0,-328,-157,-451,5,13,-18,0,0,0,1,463263787,4
388308,463363747,0,-321,-160,-454,5,13,-18,0,0,0,1,463363747,4
388399,463463707,0,-326,-156,-452,5,13,-18,0,0,0,1,463463707,4
388490,463563667,0,-320,-159,-455,5,13,-18,0,0,0,1,463563667,4
388579,463663627,0,-327,-159,-451,5,13,-18,0,0,0,1,463663627,4
388668,463763587,0,-320,-161,-455,5,13,-18,0,0,0,1,463763587,4
388757,463863547,0,-326,-158,-452,5,13,-18,0,0,0,1,463863547,4
388847,463963507,0,-320,-159,-456,5,13,-18,0,0,0,1,463963507,4
388938,464063467,0,-327,-158,-451,5,13,-18,0,0,0,1,464063467,4
389028,464163427,0,-321,-156,-455,5,13,-18,0,0,0,1,464163427,4
389117,464263387,0,-327,-158,-451,5,13,-18,0,0,0,1,464263387,4
389208,464363347,0,-320,-157,-456,5,13,-18,0,0,0,1,464363347,4
389299,464463307,0,-326,-159,-451,5,13,-18,0,0,0,1,464463307,4
389390,464563267,0,-320,-155,-456,5,13,-18,0,0,0,1,464563267,4
389479,464664060,0,-326,-158,-451,5,13,-18,0,0,0,1,464664060,4
389568,464764020,0,-319,-156,-457,5,13,-18,0,0,0,1,464764020,4
389657,464863980,0,-325,-158,-452,5,13,-18,0,0,0,1,464863980,4
389747,464963940,0,-319,-152,-458,5,13,-18,0,0,0,1,464963940,4
389838,465063900,0,-324,-151,-455,5,13,-18,0,0,0,1,465063900,4
389928,465163860,0,-316,-142,-464,5,13,-18,0,0,0,1,465163860,4
390017,465263820,0,-319,-143,-461,5,13,-18,0,0,0,1,465263820,4
390108,465363780,0,-312,-134,-469,5,13,-18,0,0,0,1,465363780,4
390199,465463740,0,-315,-133,-467,5,13,-18,0,0,0,1,465463740,4
390290,465563700,0,-308,-123,-474,5,13,-18,0,0,0,1,465563700,4
390379,465663660,0,-308,-124,-474,5,13,-18,0,0,0,1,465663660,4
390468,465763620,0,-301,-112,-482,5,13,-18,0,0,0,1,465763620,4
390557,465863580,0,-302,-111,-481,5,13,-18,0,0,0,1,465863580,4
390647,465963540,0,-296,-99,-488,5,13,-18,0,0,0,1,465963540,4
390738,466063500,0,-293,-98,-489,5,13,-18,0,0,0,1,466063500,4
390828,466163460,0,-286,-85,-496,5,13,-18,0,0,0,1,466163460,4
390917,466263420,0,-284,-82,-497,5,13,-18,0,0,0,1,466263420,4
391008,466363380,0,-279,-68,-503,5,13,-18,0,0,0,1,466363380,4
391099,466463340,0,-275,-65,-505,5,13,-18,0,0,0,1,466463340,4
391190,466563300,0,-271,-51,-509,5,13,-18,0,0,0,1,466563300,4
391279,466663260,0,-264,-48,-513,5,13,-18,0,0,0,1,466663260,4
391368,466764053,0,-258,-30,-517,5,13,-18,0,0,0,1,466764053,4
391457,466864013,0,-250,-25,-522,5,13,-18,0,0,0,1,466864013,4
391547,466963973,0,-248,-8,-523,5,13,-18,0,0,0,1,466963973,4
391638,467063933,0,-240,-4,-527,5,13,-18,0,0,0,1,467063933,4
391728,467163893,0,-238,14,-528,5,13,-18,0,0,0,1,467163893,4
391817,467263853,0,-228,22,-532,5,13,-18,0,0,0,1,467263853,4
391908,467363813,0,-227,38,-531,5,13,-18,0,0,0,1,467363813,4
391999,467463773,0,-218,41,-535,5,13,-18,0,0,0,1,467463773,4
392090,467563733,0,-219,55,-533,5,13,-18,0,0,0,1,467563733,4
392179,467663693,0,-212,58,-535,5,13,-18,0,0,0,1,467663693,4
392268,467763653,0,-215,71,-533,5,13,-18,0,0,0,1,467763653,4
392357,467863613,0,-207,73,-536,5,13,-18,0,0,0,1,467863613,4
392447,467963573,0,-209,85,-533,5,13,-18,0,0,0,1,467963573,4
392538,468063533,0,-200,88,-536,5,13,-18,0,0,0,1,468063533,4
392628,468163493,0,-203,100,-533,5,13,-18,0,0,0,1,468163493,4
392717,468263453,0,-192,102,-536,5,13,-18,0,0,0,1,468263453,4
392808,468363413,0,-196,114,-533,5,13,-18,0,0,0,1,468363413,4
392900,468463373,0,-187,119,-535,5,13,-18,0,0,0,1,468463373,4
392991,468563333,0,-190,129,-531,5,13,-18,0,0,0,1,468563333,4
393080,468663293,0,-181,132,-534,5,13,-18,0,0,0,1,468663293,4
393169,468764086,0,-185,141,-530,5,13,-18,0,0,0,1,468764086,4
393258,468864046,0,-178,143,-532,5,13,-18,0,0,0,1,468864046,4
393348,468964006,0,-183,144,-530,5,13,-18,0,0,0,1,468964006,4
393439,469063966,0,-177,144,-532,5,13,-18,0,0,0,1,469063966,4
393529,469163926,0,-185,142,-530,5,13,-18,0,0,0,1,469163926,4
393618,469263886,0,-180,143,-531,5,13,-18,0,0,0,1,469263886,4
393709,469363846,0,-187,141,-529,5,13,-18,0,0,0,1,469363846,4
393800,469463806,0,-181,142,-531,5,13,-18,0,0,0,1,469463806,4
393891,469563766,0,-188,138,-530,5,13,-18,0,0,0,1,469563766,4
393980,469663726,0,-185,138,-531,5,13,-18,0,0,0,1,469663726,4
394069,469763686,0,-194,132,-529,5,13,-18,0,0,0,1,469763686,4
394158,469863646,0,-189,132,-531,5,13,-18,0,0,0,1,469863646,4
394248,469963606,0,-198,125,-530,5,13,-18,0,0,0,1,469963606,4
394339,470063566,0,-194,125,-531,5,13,-18,0,0,0,1,470063566,4
394429,470163526,0,-202,116,-530,5,13,-18,0,0,0,1,470163526,4
394518,470263486,0,-199,114,-531,5,13,-18,0,0,0,1,470263486,4
394609,470363446,0,-206,106,-530,5,13,-18,0,0,0,1,470363446,4
394700,470463406,0,-204,107,-531,5,13,-18,0,0,0,1,470463406,4
394791,470563366,0,-211,97,-530,5,13,-18,0,0,0,1,470563366,4
394880,470663326,0,-208,97,-531,5,13,-18,0,0,0,1,470663326,4
394969,470763286,0,-216,87,-530,5,13,-18,0,0,0,1,470763286,4
395058,470864079,0,-214,87,-531,5,13,-18,0,0,0,1,470864079,4
395148,470964039,0,-221,74,-530,5,13,-18,0,0,0,1,470964039,4
395239,471063999,0,-222,74,-529,5,13,-18,0,0,0,1,471063999,4
395329,471163959,0,-227,65,-529,5,13,-18,0,0,0,1,471163959,4
395418,471263919,0,-229,66,-528,5,13,-18,0,0,0,1,471263919,4
395509,471363879,0,-232,56,-527,5,13,-18,0,0,0,1,471363879,4
395600,471463839,0,-233,60,-527,5,13,-18,0,0,0,1,471463839,4
395691,471563799,0,-233,53,-527,5,13,-18,0,0,0,1,471563799,4
395780,471663759,0,-233,58,-527,5,13,-18,0,0,0,1,471663759,4
395869,471763719,0,-232,52,-528,5,13,-18,0,0,0,1,471763719,4
395958,471863679,0,-233,58,-527,5,13,-18,0,0,0,1,471863679,4
396048,471963639,0,-232,52,-528,5,13,-18,0,0,0,1,471963639,4
396137,472063599,0,-235,57,-526,5,13,-18,0,0,0,1,472063599,4
396225,472163559,0,-232,52,-528,5,13,-18,0,0,0,1,472163559,4
396314,472263519,0,-234,58,-526,5,13,-18,0,0,0,1,472263519,4
396406,472363479,0,-232,52,-528,5,13,-18,0,0,0,1,472363479,4
396495,472463439,0,-235,59,-526,5,13,-18,0,0,0,1,472463439,4
396584,472563399,0,-231,54,-528,5,13,-18,0,0,0,1,472563399,4
396673,472663359,0,-235,58,-526,5,13,-18,0,0,0,1,472663359,4
396762,472763319,0,-231,53,-528,5,13,-18,0,0,0,1,472763319,4
396851,472863279,0,-236,60,-525,5,13,-18,0,0,0,1,472863279,4
396940,472964072,0,-232,56,-528,5,13,-18,0,0,0,1,472964072,4
397032,473064032,0,-235,61,-525,5,13,-18,0,0,0,1,473064032,4
397122,473163992,0,-230,55,-528,5,13,-18,0,0,0,1,473163992,4
397211,473263952,0,-236,59,-525,5,13,-18,0,0,0,1,473263952,4
397302,473363912,0,-232,56,-527,5,13,-18,0,0,0,1,473363912,4
397392,473463872,0,-236,60,-525,5,13,-18,0,0,0,1,473463872,4
397485,473563832,0,-230,58,-528,5,13,-18,0,0,0,1,473563832,4
397574,473663792,0,-236,61,-525,5,13,-18,0,0,0,1,473663792,4
397663,473763752,0,-231,59,-528,5,13,-18,0,0,0,1,473763752,4
397752,473863712,0,-237,61,-525,5,13,-18,0,0,0,1,473863712,4
397841,473963672,0,-230,60,-528,5,13,-18,0,0,0,1,473963672,4
397933,474063632,0,-236,62,-525,5,13,-18,0,0,0,1,474063632,4
398023,474163592,0,-230,61,-528,5,13,-18,0,0,0,1,474163592,4
398112,474263552,0,-234,61,-526,5,13,-18,0,0,0,1,474263552,4
398203,474363512,0,-227,62,-529,5,13,-18,0,0,0,1,474363512,4
398293,474463472,0,-233,61,-526,5,13,-18,0,0,0,1,474463472,4
398385,474563432,0,-228,62,-529,5,13,-18,0,0,0,1,474563432,4
398474,474663392,0,-233,61,-527,5,13,-18,0,0,0,1,474663392,4
398563,474763352,0,-226,64,-529,5,13,-18,0,0,0,1,474763352,4
398652,474863312,0,-233,61,-526,5,13,-18,0,0,0,1,474863312,4
398741,474963272,0,-227,64,-529,5,13,-18,0,0,0,1,474963272,4
398833,475064065,0,-231,61,-527,5,13,-18,0,0,0,1,475064065,4
398923,475164025,0,-223,63,-531,5,13,-18,0,0,0,1,475164025,4
399012,475263985,0,-232,60,-527,5,13,-18,0,0,0,1,475263985,4
399103,475363945,0,-228,65,-528,5,13,-18,0,0,0,1,475363945,4
399193,475463905,0,-234,61,-526,5,13,-18,0,0,0,1,475463905,4
399285,475563865,0,-227,66,-528,5,13,-18,0,0,0,1,475563865,4
399374,475663825,0,-233,61,-527,5,13,-18,0,0,0,1,475663825,4
399463,475763785,0,-228,65,-528,5,13,-18,0,0,0,1,475763785,4
399552,475863745,0,-233,60,-527,5,13,-18,0,0,0,1,475863745,4
399641,475963705,0,-228,65,-528,5,13,-18,0,0,0,1,475963705,4
399733,476063665,0,-231,61,-527,5,13,-18,0,0,0,1,476063665,4
399823,476163625,0,-228,67,-528,5,13,-18,0,0,0,1,476163625,4
399913,476263585,0,-231,60,-527,5,13,-18,0,0,0,1,476263585,4
400004,476363545,0,-228,67,-528,5,13,-18,0,0,0,1,476363545,4
400094,476463505,0,-229,62,-528,5,13,-18,0,0,0,1,476463505,4
400186,476563465,0,-228,68,-528,5,13,-18,0,0,0,1,476563465,4
400275,476663425,0,-229,62,-528,5,13,-18,0,0,0,1,476663425,4
400364,476763385,0,-229,65,-528,5,13,-18,0,0,0,1,476763385,4
400453,476863345,0,-229,58,-529,5,13,-18,0,0,0,1,476863345,4
400542,476963305,0,-229,63,-528,5,13,-18,0,0,0,1,476963305,4
400634,477063265,0,-229,59,-529,5,13,-18,0,0,0,1,477063265,4
400724,477164058,0,-231,63,-527,5,13,-18,0,0,0,1,477164058,4
400813,477264018,0,-231,56,-528,5,13,-18,0,0,0,1,477264018,4
400904,477363978,0,-230,64,-527,5,13,-18,0,0,0,1,477363978,4
400994,477463938,0,-228,58,-529,5,13,-18,0,0,0,1,477463938,4
401086,477563898,0,-228,64,-528,5,13,-18,0,0,0,1,477563898,4
401175,477663858,0,-227,57,-530,5,13,-18,0,0,0,1,477663858,4
401264,477763818,0,-229,63,-528,5,13,-18,0,0,0,1,477763818,4
401353,477863778,0,-227,58,-529,5,13,-18,0,0,0,1,477863778,4
401442,477963738,0,-231,64,-527,5,13,-18,0,0,0,1,477963738,4
401534,478063698,0,-227,57,-529,5,13,-18,0,0,0,1,478063698,4
401624,478163658,0,-231,63,-527,5,13,-18,0,0,0,1,478163658,4
401713,478263618,0,-227,55,-529,5,13,-18,0,0,0,1,478263618,4
401804,478363578,0,-232,62,-527,5,13,-18,0,0,0,1,478363578,4
401894,478463538,0,-228,57,-529,5,13,-18,0,0,0,1,478463538,4
401986,478563498,0,-233,62,-526,5,13,-18,0,0,0,1,478563498,4
402076,478663458,0,-229,55,-529,5,13,-18,0,0,0,1,478663458,4
402165,478763418,0,-233,62,-526,5,13,-18,0,0,0,1,478763418,4
402254,478863378,0,-227,58,-530,5,13,-18,0,0,0,1,478863378,4
402343,478963338,0,-232,63,-527,5,13,-18,0,0,0,1,478963338,4
402435,479063298,0,-228,59,-529,5,13,-18,0,0,0,1,479063298,4
402524,479164091,0,-233,63,-526,5,13,-18,0,0,0,1,479164091,4
402614,479264051,0,-226,57,-530,5,13,-18,0,0,0,1,479264051,4
402705,479364011,0,-233,60,-527,5,13,-18,0,0,0,1,479364011,4
402795,479463971,0,-227,61,-529,5,13,-18,0,0,0,1,479463971,4
402887,479563931,0,-234,64,-526,5,13,-18,0,0,0,1,479563931,4
402976,479663891,0,-228,63,-529,5,13,-18,0,0,0,1,479663891,4
403065,479763851,0,-234,63,-526,5,13,-18,0,0,0,1,479763851,4
403154,479863811,0,-227,62,-529,5,13,-18,0,0,0,1,479863811,4
403243,479963771,0,-234,62,-526,5,13,-18,0,0,0,1,479963771,4
403335,480063731,0,-226,62,-529,5,13,-18,0,0,0,1,480063731,4
403424,480163691,0,-232,61,-527,5,13,-18,0,0,0,1,480163691,4
403514,480263651,0,-225,63,-530,5,13,-18,0,0,0,1,480263651,4
403605,480363611,0,-233,62,-526,5,13,-18,0,0,0,1,480363611,4
403695,480463571,0,-227,64,-529,5,13,-18,0,0,0,1,480463571,4
403787,480563531,0,-233,61,-526,5,13,-18,0,0,0,1,480563531,4
403876,480663491,0,-227,64,-529,5,13,-18,0,0,0,1,480663491,4
403965,480763451,0,-234,60,-526,5,13,-18,0,0,0,1,480763451,4
404054,480863411,0,-227,62,-529,5,13,-18,0,0,0,1,480863411,4
404143,480963371,0,-233,58,-527,5,13,-18,0,0,0,1,480963371,4
404235,481063331,0,-228,62,-529,5,13,-18,0,0,0,1,481063331,4
404324,481163291,0,-234,59,-526,5,13,-18,0,0,0,1,481163291,4
404414,481264084,0,-227,63,-529,5,13,-18,0,0,0,1,481264084,4
404505,481364044,0,-233,61,-526,5,13,-18,0,0,0,1,481364044,4
404595,481464004,0,-229,63,-528,5,13,-18,0,0,0,1,481464004,4
404687,481563964,0,-233,60,-527,5,13,-18,0,0,0,1,481563964,4
404776,481663924,0,-229,64,-528,5,13,-18,0,0,0,1,481663924,4
404865,481763884,0,-233,59,-527,5,13,-18,0,0,0,1,481763884,4
404954,481863844,0,-229,63,-528,5,13,-18,0,0,0,1,481863844,4
405043,481963804,0,-230,57,-528,5,13,-18,0,0,0,1,481963804,4
405135,482063764,0,-227,63,-529,5,13,-18,0,0,0,1,482063764,4
405224,482163724,0,-230,58,-528,5,13,-18,0,0,0,1,482163724,4
405314,482263684,0,-229,63,-528,5,13,-18,0,0,0,1,482263684,4
405406,482363644,0,-231,57,-528,5,13,-18,0,0,0,1,482363644,4
405496,482463604,0,-230,63,-528,5,13,-18,0,0,0,1,482463604,4
405588,482563564,0,-232,56,-527,5,13,-18,0,0,0,1,482563564,4
405677,482663524,0,-232,63,-527,5,13,-18,0,0,0,1,482663524,4
405766,482763484,0,-232,57,-527,5,13,-18,0,0,0,1,482763484,4
405855,482863444,0,-231,63,-527,5,13,-18,0,0,0,1,482863444,4
405944,482963404,0,-230,56,-528,5,13,-18,0,0,0,1,482963404,4
406036,483063364,0,-229,63,-528,5,13,-18,0,0,0,1,483063364,4
406125,483163324,0,-228,55,-529,5,13,-18,0,0,0,1,483163324,4
406215,483263284,0,-230,63,-527,5,13,-18,0,0,0,1,483263284,4
406306,483364077,0,-231,55,-528,5,13,-18,0,0,0,1,483364077,4
406396,483464037,0,-233,63,-526,5,13,-18,0,0,0,1,483464037,4
406488,483563997,0,-230,58,-528,5,13,-18,0,0,0,1,483563997,4
406577,483663957,0,-232,64,-527,5,13,-18,0,0,0,1,483663957,4
406667,483763917,0,-229,57,-528,5,13,-18,0,0,0,1,483763917,4
406756,483863877,0,-232,63,-527,5,13,-18,0,0,0,1,483863877,4
406845,483963837,0,-227,58,-529,5,13,-18,0,0,0,1,483963837,4
406937,484063797,0,-230,63,-528,5,13,-18,0,0,0,1,484063797,4
407026,484163757,0,-227,58,-530,5,13,-18,0,0,0,1,484163757,4
407116,484263717,0,-231,62,-527,5,13,-18,0,0,0,1,484263717,4
407207,484363677,0,-226,59,-529,5,13,-18,0,0,0,1,484363677,4
407297,484463637,0,-232,63,-527,5,13,-18,0,0,0,1,484463637,4
407388,484563597,0,-228,61,-529,5,13,-18,0,0,0,1,484563597,4
407478,484663557,0,-232,62,-527,5,13,-18,0,0,0,1,484663557,4
407567,484763517,0,-227,59,-529,5,13,-18,0,0,0,1,484763517,4
407656,484863477,0,-233,61,-526,5,13,-18,0,0,0,1,484863477,4
407745,484963437,0,-227,59,-529,5,13,-18,0,0,0,1,484963437,4
407836,485063397,0,-234,61,-526,5,13,-18,0,0,0,1,485063397,4
407926,485163357,0,-228,60,-529,5,13,-18,0,0,0,1,485163357,4
408016,485263317,0,-234,60,-526,5,13,-18,0,0,0,1,485263317,4
408107,485363277,0,-227,60,-529,5,13,-18,0,0,0,1,485363277,4
408197,485464070,0,-235,59,-526,5,13,-18,0,0,0,1,485464070,4
408288,485564030,0,-229,57,-529,5,13,-18,0,0,0,1,485564030,4
408378,485663990,0,-236,59,-525,5,13,-18,0,0,0,1,485663990,4
408467,485763950,0,-227,61,-529,5,13,-18,0,0,0,1,485763950,4
408556,485863910,0,-232,60,-527,5,13,-18,0,0,0,1,485863910,4
408645,485963870,0,-225,61,-530,5,13,-18,0,0,0,1,485963870,4
408736,486063830,0,-232,61,-527,5,13,-18,0,0,0,1,486063830,4
408826,486163790,0,-227,63,-529,5,13,-18,0,0,0,1,486163790,4
408916,486263750,0,-233,61,-526,5,13,-18,0,0,0,1,486263750,4
409007,486363710,0,-227,63,-529,5,13,-18,0,0,0,1,486363710,4
409097,486463670,0,-233,60,-527,5,13,-18,0,0,0,1,486463670,4
409188,486563630,0,-228,63,-528,5,13,-18,0,0,0,1,486563630,4
409278,486663590,0,-234,58,-526,5,13,-18,0,0,0,1,486663590,4
409367,486763550,0,-228,62,-528,5,13,-18,0,0,0,1,486763550,4
409456,486863510,0,-232,59,-527,5,13,-18,0,0,0,1,486863510,4
409545,486963470,0,-227,65,-529,5,13,-18,0,0,0,1,486963470,4
409636,487063430,0,-231,60,-527,5,13,-18,0,0,0,1,487063430,4
409726,487163390,0,-228,63,-528,5,13,-18,0,0,0,1,487163390,4
409816,487263350,0,-232,59,-527,5,13,-18,0,0,0,1,487263350,4
409907,487363310,0,-230,64,-527,5,13,-18,0,0,0,1,487363310,4
409997,487463270,0,-232,58,-527,5,13,-18,0,0,0,1,487463270,4
410088,487564063,0,-230,61,-528,5,13,-18,0,0,0,1,487564063,4
410178,487664023,0,-231,54,-528,5,13,-18,0,0,0,1,487664023,4
410267,487763983,0,-229,63,-528,5,13,-18,0,0,0,1,487763983,4
410356,487863943,0,-231,58,-528,5,13,-18,0,0,0,1,487863943,4
410445,487963903,0,-230,65,-527,5,13,-18,0,0,0,1,487963903,4
410536,488063863,0,-230,57,-528,5,13,-18,0,0,0,1,488063863,4
410626,488163823,0,-230,65,-527,5,13,-18,0,0,0,1,488163823,4
410716,488263783,0,-230,59,-528,5,13,-18,0,0,0,1,488263783,4
410807,488363743,0,-229,66,-528,5,13,-18,0,0,0,1,488363743,4
410897,488463703,0,-228,59,-529,5,13,-18,0,0,0,1,488463703,4
410988,488563663,0,-230,66,-527,5,13,-18,0,0,0,1,488563663,4
411078,488663623,0,-229,59,-529,5,13,-18,0,0,0,1,488663623,4
411167,488763583,0,-230,65,-527,5,13,-18,0,0,0,1,488763583,4
411257,488863543,0,-228,58,-529,5,13,-18,0,0,0,1,488863543,4
411346,488963503,0,-231,64,-527,5,13,-18,0,0,0,1,488963503,4
411437,489063463,0,-230,58,-528,5,13,-18,0,0,0,1,489063463,4
411527,489163423,0,-232,63,-527,5,13,-18,0,0,0,1,489163423,4
411617,489263383,0,-228,59,-529,5,13,-18,0,0,0,1,489263383,4
411708,489363343,0,-232,64,-526,5,13,-18,0,0,0,1,489363343,4
411798,489463303,0,-229,59,-529,5,13,-18,0,0,0,1,489463303,4
411889,489563263,0,-232,63,-526,5,13,-18,0,0,0,1,489563263,4
411979,489664056,0,-230,59,-528,5,13,-18,0,0,0,1,489664056,4
412068,489764016,0,-235,64,-525,5,13,-18,0,0,0,1,489764016,4
412157,489863976,0,-228,60,-529,5,13,-18,0,0,0,1,489863976,4
412246,489963936,0,-233,63,-526,5,13,-18,0,0,0,1,489963936,4
412337,490063896,0,-228,59,-529,5,13,-18,0,0,0,1,490063896,4
412427,490163856,0,-233,61,-526,5,13,-18,0,0,0,1,490163856,4
412517,490263816,0,-226,59,-530,5,13,-18,0,0,0,1,490263816,4
412608,490363776,0,-234,62,-526,5,13,-18,0,0,0,1,490363776,4
412698,490463736,0,-227,60,-529,5,13,-18,0,0,0,1,490463736,4
412789,490563696,0,-234,61,-526,5,13,-18,0,0,0,1,490563696,4
412879,490663656,0,-225,59,-530,5,13,-18,0,0,0,1,490663656,4
412968,490763616,0,-232,60,-527,5,13,-18,0,0,0,1,490763616,4
413057,490863576,0,-225,58,-530,5,13,-18,0,0,0,1,490863576,4
413146,490963536,0,-232,59,-527,5,13,-18,0,0,0,1,490963536,4
413237,491063496,0,-226,61,-529,5,13,-18,0,0,0,1,491063496,4
413327,491163456,0,-234,60,-526,5,13,-18,0,0,0,1,491163456,4
413417,491263416,0,-227,62,-529,5,13,-18,0,0,0,1,491263416,4
413508,491363376,0,-233,60,-527,5,13,-18,0,0,0,1,491363376,4
413598,491463336,0,-225,61,-530,5,13,-18,0,0,0,1,491463336,4
413689,491563296,0,-231,60,-527,5,13,-18,0,0,0,1,491563296,4
413779,491664089,0,-225,61,-530,5,13,-18,0,0,0,1,491664089,4
413868,491764049,0,-234,58,-526,5,13,-18,0,0,0,1,491764049,4
413957,491864009,0,-229,62,-528,5,13,-18,0,0,0,1,491864009,4
414046,491963969,0,-233,59,-527,5,13,-18,0,0,0,1,491963969,4
414137,492063929,0,-227,63,-529,5,13,-18,0,0,0,1,492063929,4
414227,492163889,0,-232,58,-527,5,13,-18,0,0,0,1,492163889,4
414317,492263849,0,-228,62,-529,5,13,-18,0,0,0,1,492263849,4
414409,492363809,0,-233,57,-527,5,13,-18,0,0,0,1,492363809,4
414499,492463769,0,-229,63,-528,5,13,-18,0,0,0,1,492463769,4
414590,492563729,0,-233,57,-527,5,13,-18,0,0,0,1,492563729,4
414680,492663689,0,-229,62,-528,5,13,-18,0,0,0,1,492663689,4
414769,492763649,0,-231,56,-528,5,13,-18,0,0,0,1,492763649,4
414858,492863609,0,-227,63,-529,5,13,-18,0,0,0,1,492863609,4
414947,492963569,0,-230,57,-528,5,13,-18,0,0,0,1,492963569,4
415038,493063529,0,-230,63,-528,5,13,-18,0,0,0,1,493063529,4
