LineNo,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD,labels
347650,418163501,-19.65009,-19.62614,0.0001692,-0.02377489,-0.02489245,-0.00030697,-0.00290725,-0.01127911,0
347741,418263461,-19.65009,-19.62757,0.00014589,-0.02236998,-0.02208442,-0.00019004,-0.00117785,-0.01491356,0
347831,418363421,-19.65009,-19.62865,0.00013087,-0.02130711,-0.02104375,-0.00011472,-0.0031711,0.0157938,0
347922,418463381,-19.65009,-19.62973,0.00012234,-0.02023166,-0.02094364,-0.00007192,-0.00049979,-0.08075333,0
348012,418563341,-19.65009,-19.63067,0.0001171,-0.0192994,-0.02047717,-0.00004567,0.00514475,-0.00092793,0
348101,418663301,-19.65009,-19.63151,0.0001135,-0.01846316,-0.01967184,-0.00002757,0.00314041,-0.02140617,0
348190,418763261,-19.65009,-19.63197,0.00011132,-0.01800392,-0.01978546,-0.00001664,0.00576531,0.02618027,0
348279,418864054,-19.65009,-19.63254,0.00011008,-0.01743264,-0.01827269,-0.00001043,0.00514115,-0.00591755,0
348370,418964014,-19.65009,-19.63292,0.00010926,-0.01705993,-0.01840515,-0.0000063,0.00616138,-0.02568817,0
348461,419063974,-19.65009,-19.63352,0.00010876,-0.0164574,-0.01703813,-0.0000038,0.00314272,-0.04139423,0
348550,419163934,-19.65009,-19.63386,0.00010846,-0.01612079,-0.01575925,-0.00000229,-0.00094926,0.02965546,0
348641,419263894,-19.65009,-19.63449,0.00010828,-0.01549353,-0.01487338,-0.0000014,-0.00552256,-0.05471039,0
348731,419363854,-19.65009,-19.63486,0.00010817,-0.01511888,-0.01476477,-0.00000085,-0.005333,-0.05732918,0
348823,419463814,-19.65008,-19.63554,0.00057685,-0.01396172,-0.01315784,0.07499944,0.07363002,0.04918098,0
348913,419563774,-19.64894,-19.63534,0.02640561,0.01280575,0.00096763,0.283971,0.3257184,0.1673393,0
349002,419663734,-19.64509,-19.63345,0.04832534,0.03668227,0.01927825,0.1599311,0.2417723,0.1351824,0
349091,419763694,-19.6396,-19.62957,0.06007098,0.05004168,0.03637085,0.07877533,0.1547856,0.1362028,0
349180,419863654,-19.6333,-19.6245,0.0652085,0.05640845,0.04717591,0.02659869,0.07904091,0.08692169,0
349271,419963614,-19.6267,-19.61859,0.06614314,0.05803035,0.05500235,-0.00610974,0.01948366,0.0911808,0
349362,420063574,-19.62015,-19.61239,0.06453656,0.05678022,0.05567363,-0.02597704,-0.01628008,-0.0148592,0
349451,420163534,-19.61384,-19.60578,0.06135068,0.05328549,0.05679436,-0.03686142,-0.05042332,0.00404644,0
349542,420263494,-19.6079,-19.59898,0.05743726,0.04852002,0.05450419,-0.04254539,-0.06924286,-0.09925175,0
349632,420363454,-19.60236,-19.59183,0.05314544,0.04261199,0.05106141,-0.04460463,-0.08421047,0.04093552,0
349723,420463414,-19.59726,-19.58515,0.04897147,0.03686332,0.04270387,-0.04547434,-0.07506384,-0.1033449,0
349813,420563374,-19.59258,-19.57897,0.04470032,0.03109193,0.03617757,-0.04417108,-0.06734311,0.09787941,0
349902,420663334,-19.58832,-19.5737,0.0405123,0.02589682,0.02694455,-0.04161985,-0.05184265,-0.1483507,0
349991,420763294,-19.58447,-19.56885,0.03659391,0.02097624,0.02203639,-0.03882656,-0.04264427,0.04812813,0
350080,420864087,-19.581,-19.56488,0.03287019,0.01675081,0.01431958,-0.03562286,-0.03130341,-0.1801033,0
350171,420964047,-19.57788,-19.56105,0.02962169,0.01278941,0.01070165,-0.03635122,-0.02151196,0.07511806,0
350262,421064007,-19.57509,-19.55817,0.02623135,0.00930996,0.00498417,-0.03683934,-0.0191053,-0.1689577,0
350351,421163967,-19.57264,-19.55548,0.02295237,0.00579173,0.001433,-0.03579074,-0.0127751,-0.01805592,0
350442,421263927,-19.57051,-19.55343,0.01968944,0.00261669,-0.00050198,-0.03278414,-0.01465578,-0.03509521,0
350532,421363887,-19.56869,-19.5516,0.01673845,-0.00035505,-0.00305238,-0.02938896,-0.0127113,-0.01914406,0
350623,421463847,-19.56715,-19.55003,0.01404638,-0.0030752,-0.00312271,-0.02553764,-0.02518457,-0.0049057,0
350713,421563807,-19.56587,-19.5483,0.01168141,-0.0058845,-0.00199864,-0.02173242,-0.03767616,-0.04320145,0
350802,421663767,-19.5648,-19.54646,0.00967575,-0.00867142,-0.00096321,-0.01836365,-0.05583251,0.00355911,0
350891,421763727,-19.56392,-19.54474,0.00798645,-0.01119446,-0.00151093,-0.01542202,-0.05949758,-0.0371933,0
350980,421863687,-19.5632,-19.54335,0.0065717,-0.01327572,-0.00250155,-0.01288848,-0.06364017,0.02520561,0
351071,421963647,-19.5626,-19.54194,0.00541919,-0.01523999,-0.00385034,-0.01083865,-0.06708307,-0.109499,0
351162,422063607,-19.56211,-19.54074,0.00448782,-0.01687449,-0.00389093,-0.00928001,-0.07242651,0.00945091,0
351251,422163567,-19.5617,-19.5396,0.00367574,-0.01842265,-0.00690624,-0.00777801,-0.06613329,-0.06032276,0
351342,422263527,-19.56137,-19.53894,0.0029867,-0.01943761,-0.00996023,-0.00638961,-0.05557928,0.01353931,0
351433,422363487,-19.5611,-19.53836,0.00241913,-0.02032135,-0.01089017,-0.00523656,-0.05315626,-0.06625843,0
351524,422463447,-19.56088,-19.5382,0.00197176,-0.0207089,-0.01320788,-0.00437364,-0.04443987,0.04080391,0
351615,422563407,-19.5607,-19.53828,0.00158437,-0.02083385,-0.01684646,-0.00355976,-0.0266079,-0.08614349,0
351704,422663367,-19.56055,-19.53869,0.00126478,-0.02059435,-0.01867048,-0.00287234,-0.01417965,0.02460003,0
351793,422763327,-19.56045,-19.53927,0.00101854,-0.02015578,-0.02039161,-0.00230103,-0.00276525,-0.03320408,0
351882,422863287,-19.56035,-19.54001,0.00083681,-0.01949766,-0.02171912,-0.00199992,0.00801949,0.06408501,0
351973,422964080,-19.56027,-19.54082,0.00065569,-0.01879622,-0.02239962,-0.0015721,0.01349645,-0.04977322,0
352064,423064040,-19.56022,-19.54198,0.0005271,-0.01771265,-0.02215276,-0.00123233,0.02150251,0.1052427,0
352153,423164000,-19.56017,-19.54309,0.00042161,-0.01666701,-0.02309386,-0.00100836,0.03034957,-0.00409603,0
352244,423263960,-19.56013,-19.5442,0.00032916,-0.01559369,-0.02123372,-0.00084988,0.02776014,0.03933144,0
352334,423363920,-19.56008,-19.54514,0.00024924,-0.01468972,-0.02062434,-0.00075419,0.02779409,-0.04990673,0
352425,423463880,-19.56007,-19.54645,0.00018855,-0.01343206,-0.02042265,-0.00048031,0.03389196,0.06217289,0
352515,423563840,-19.56007,-19.54762,0.0001506,-0.01230546,-0.01872661,-0.00028995,0.03341924,0.01890469,0
352604,423663800,-19.56007,-19.54886,0.00012768,-0.01108203,-0.01737138,-0.00017503,0.0322961,0.03531933,0
352693,423763760,-19.56007,-19.54966,0.00011439,-0.01030431,-0.01309938,-0.00010836,0.01872109,0.00991249,0
352782,423863720,-19.56007,-19.55033,0.000106,-0.00963399,-0.01113597,-0.00006624,0.01144008,0.04037952,0
352873,423963680,-19.56007,-19.55073,0.00010076,-0.00924372,-0.0128799,-0.00003999,0.01171126,0.01284981,0
352964,424063640,-19.56007,-19.55133,0.00009772,-0.00864617,-0.01313401,-0.00002476,0.017984,0.00576305,0
353053,424163600,-19.56007,-19.55169,0.00009584,-0.00828916,-0.0113916,-0.00001533,0.01210151,-0.00780582,0
353144,424263560,-19.56007,-19.55202,0.00009466,-0.00795466,-0.00807122,-0.00000937,0.00322021,0.00548363,0
353234,424363520,-19.56007,-19.55181,0.00009395,-0.00816777,-0.00714257,-0.0000058,-0.00771073,-0.03013802,0
353326,424463480,-19.56015,-19.5517,-0.00525028,-0.01370487,-0.00925493,-0.2375045,-0.2486769,-0.07834721,0
353416,424563440,-19.56267,-19.55262,-0.05324775,-0.06329536,-0.04173374,-0.6794806,-0.756157,-0.4867449,0
353505,424663400,-19.57086,-19.55747,-0.1057678,-0.1191601,-0.08219036,-0.3842258,-0.5519553,-0.3747663,0
353594,424763360,-19.58202,-19.56563,-0.1326389,-0.1490244,-0.1153318,-0.2038726,-0.3769046,-0.2701969,0
353683,424863320,-19.59571,-19.57685,-0.146135,-0.1649936,-0.1405445,-0.07906661,-0.2201019,-0.1695623,0
353774,424963280,-19.60945,-19.58949,-0.1497875,-0.1697399,-0.1558539,-0.00366497,-0.08960422,-0.07051086,0
353865,425064073,-19.62398,-19.6034,-0.147502,-0.1680892,-0.1657378,0.04534864,0.01143445,-0.07199955,0
353954,425164033,-19.63701,-19.61783,-0.1416685,-0.1608531,-0.1692376,0.06924391,0.09616904,-0.0261879,0
354045,425263993,-19.65012,-19.63272,-0.1339437,-0.1513412,-0.1680997,0.08409691,0.1554092,0.1151886,0
354133,425363953,-19.66275,-19.64738,-0.1251376,-0.1405025,-0.1667383,0.09167118,0.2056171,-0.05386543,0
354222,425463913,-19.6745,-19.66191,-0.1158291,-0.1284256,-0.1561825,0.09307947,0.2334759,0.2339821,0
354310,425563873,-19.68562,-19.67513,-0.1065331,-0.1170189,-0.1456158,0.09226918,0.2317979,0.00932312,0
354397,425663833,-19.69556,-19.68762,-0.09750871,-0.1054531,-0.1319001,0.08783875,0.2222187,0.2169046,0
354486,425763793,-19.70374,-19.6988,-0.08909281,-0.09403177,-0.1198533,0.07808942,0.2084785,0.1073961,0
354575,425863753,-19.71121,-19.70925,-0.08165257,-0.08361423,-0.107709,0.07037225,0.1990463,0.2850456,0
354666,425963713,-19.71864,-19.71869,-0.07481074,-0.07476069,-0.09981651,0.06683116,0.1906278,-0.00286484,0
354757,426063673,-19.72508,-19.72752,-0.068368,-0.06592781,-0.08998913,0.06117792,0.1861225,0.2236595,0
354846,426163633,-19.7311,-19.73561,-0.06196013,-0.05744963,-0.08139025,0.06670575,0.1894761,0.03103065,0
354937,426263593,-19.73682,-19.74277,-0.05512965,-0.04918116,-0.06943177,0.06828193,0.1744427,0.1267366,0
355027,426363553,-19.74187,-19.74866,-0.04838531,-0.04158722,-0.05753456,0.06608629,0.1513093,0.08337116,0
355118,426463513,-19.74638,-19.75371,-0.04195143,-0.03462477,-0.04924864,0.06214422,0.1383264,0.1127968,0
355208,426563473,-19.75027,-19.7579,-0.03599472,-0.02836776,-0.04291806,0.05668914,0.1281274,0.08642292,0
355297,426663433,-19.7536,-19.7613,-0.03061991,-0.02292459,-0.0321386,0.0505974,0.1033469,0.06474686,0
355386,426763393,-19.75642,-19.76351,-0.02586107,-0.01877611,-0.02359385,0.04443654,0.07430762,0.09619713,0
355475,426863353,-19.75879,-19.76497,-0.02170943,-0.01553999,-0.01672354,0.03851356,0.04985473,0.04340553,0
355566,426963313,-19.76078,-19.76564,-0.01812952,-0.01326624,-0.01064727,0.03303206,0.0275804,0.1084509,0
355656,427063273,-19.76244,-19.76566,-0.01507164,-0.01185143,-0.00485203,0.02809364,-0.00345695,-0.03023815,0
355746,427164066,-19.76381,-19.76491,-0.01247948,-0.01138695,0.00061172,0.0237287,-0.02639416,0.1223774,0
355837,427264026,-19.76495,-19.76388,-0.01029709,-0.01136642,0.00246792,0.01991606,-0.04709639,0.03864002,0
355927,427363986,-19.76588,-19.76266,-0.00846977,-0.01169608,0.00328802,0.01663311,-0.05388831,0.1127605,0
356018,427463946,-19.76665,-19.76151,-0.00694757,-0.01209527,0.00080997,0.01382005,-0.05248569,-0.04477978,0
356107,427563906,-19.76728,-19.76054,-0.0056847,-0.01242664,-0.00008044,0.0114456,-0.04688362,0.1124001,0
356198,427663866,-19.7678,-19.75953,-0.00464116,-0.01291142,-0.00031465,0.0094464,-0.05474471,-0.08092976,0
356287,427763826,-19.76822,-19.75817,-0.00378166,-0.01382195,0.00069949,0.00775998,-0.062385,0.0251627,0
356376,427863786,-19.76856,-19.75701,-0.00307542,-0.01462571,0.00083551,0.00636918,-0.06679929,-0.05849171,0
356467,427963746,-19.76883,-19.75561,-0.00249696,-0.01572205,-0.00056643,0.00519969,-0.07079387,-0.01549625,0
356557,428063706,-19.76905,-19.75449,-0.00202569,-0.01659234,-0.00181192,0.00420926,-0.07014227,-0.08810139,0
356647,428163666,-19.76923,-19.75319,-0.00164442,-0.01768812,-0.00250856,0.00344134,-0.07195681,0.00059891,0
356738,428263626,-19.76938,-19.75246,-0.00133419,-0.0182568,-0.00489006,0.00280086,-0.06702653,-0.1022635,0
356828,428363586,-19.7695,-19.75164,-0.00108018,-0.01893784,-0.00697751,0.00225162,-0.05890332,-0.01479244,0
356919,428463546,-19.76959,-19.75125,-0.00087722,-0.01921462,-0.01086815,0.00182873,-0.04780505,-0.1109638,0
357008,428563506,-19.76968,-19.75109,-0.00070747,-0.01930244,-0.01165645,0.00154191,-0.0343607,0.02713013,0
357098,428663466,-19.76973,-19.75119,-0.00057316,-0.01911076,-0.01381173,0.00116581,-0.02819506,-0.05466557,0
357187,428763426,-19.76978,-19.75146,-0.00046881,-0.01878912,-0.0159751,0.00093995,-0.01348375,0.02689171,0
357276,428863386,-19.76982,-19.75182,-0.00038208,-0.01838867,-0.01578318,0.00080247,-0.01153555,-0.04134846,0
357367,428963346,-19.76987,-19.75223,-0.0003059,-0.01794994,-0.0171198,0.00072557,-0.00437366,0.01870155,0
357457,429063306,-19.76991,-19.75282,-0.00023591,-0.01733186,-0.01634498,0.0006492,-0.00434763,0.03389835,0
357547,429163266,-19.76991,-19.75333,-0.00018463,-0.0167691,-0.01793415,0.00039199,0.00217891,-0.04334164,0
357638,429264059,-19.76991,-19.754,-0.00015366,-0.01606674,-0.01853441,0.00023663,0.00757175,-0.03461456,0
357728,429364019,-19.76991,-19.75467,-0.00013496,-0.01537788,-0.0178331,0.00014284,0.01237551,-0.00155449,0
357820,429463979,-19.77036,-19.75571,-0.01483388,-0.02948476,-0.02552162,-0.2532872,-0.2576778,-0.1332035,0
357909,429563939,-19.77283,-19.75799,-0.03413074,-0.04897082,-0.03953919,-0.1470135,-0.18682,-0.1012573,0
357999,429663899,-19.77685,-19.76171,-0.04507266,-0.06021426,-0.05237955,-0.07516789,-0.1162631,-0.08150673,0
358088,429763859,-19.78165,-19.76609,-0.0501599,-0.06572264,-0.05909254,-0.02889507,-0.06434362,-0.05736542,0
358177,429863819,-19.7865,-19.77099,-0.05151711,-0.0670237,-0.0631687,-0.00109789,-0.02351494,-0.00454235,0
358268,429963779,-19.79136,-19.77596,-0.05070663,-0.0661119,-0.06535777,0.01588712,0.00224425,-0.05448151,0
358358,430063739,-19.79597,-19.7812,-0.04859028,-0.06336445,-0.0644843,0.02498639,0.02592329,0.02079773,0
358448,430163699,-19.80069,-19.78626,-0.04575646,-0.06018884,-0.06441229,0.03111727,0.04666623,0.06893349,0
358539,430263659,-19.805,-19.79179,-0.04252022,-0.05573433,-0.06708166,0.03330753,0.08191694,-0.01172066,0
358629,430363619,-19.80898,-19.79711,-0.03916907,-0.05104529,-0.06347216,0.03350248,0.09621183,0.1098986,0
358720,430463579,-19.81264,-19.80218,-0.03586737,-0.0463288,-0.05918871,0.03256111,0.09566798,0.01111126,0
358809,430563539,-19.81598,-19.80666,-0.03268317,-0.04200202,-0.05433787,0.03090761,0.09351326,0.09745979,0
358899,430663499,-19.81902,-19.81123,-0.02968619,-0.03747671,-0.05322003,0.0289687,0.1025461,0.00389862,0
358988,430763459,-19.82157,-19.81557,-0.02693051,-0.03292661,-0.04833987,0.02589502,0.1043528,0.1141729,0
359077,430863419,-19.82407,-19.81976,-0.02442474,-0.02872894,-0.04605855,0.0243188,0.1085934,-0.05800438,0
359168,430963379,-19.82622,-19.82369,-0.02201765,-0.02454817,-0.04112395,0.02396121,0.1098562,0.1131544,0
359258,431063339,-19.82809,-19.8274,-0.01963002,-0.02032338,-0.03829518,0.023735,0.1124047,-0.02005005,0
359348,431163299,-19.82971,-19.83078,-0.01732047,-0.01625235,-0.03292534,0.02229822,0.1078107,0.05192947,0
359439,431264092,-19.83125,-19.83382,-0.01515186,-0.01257984,-0.02973993,0.02108774,0.1044312,0.00944519,0
359531,431364052,-19.83263,-19.83644,-0.0131237,-0.0093151,-0.02351547,0.01953638,0.09547015,0.08694649,0
359622,431464012,-19.83384,-19.83852,-0.01125242,-0.00657224,-0.01949291,0.01778775,0.0823318,0.05644703,0
359711,431563972,-19.83488,-19.84019,-0.009567,-0.00426183,-0.0141868,0.01585742,0.07043847,0.01618767,0
359801,431663932,-19.83577,-19.84139,-0.00807666,-0.00245532,-0.0100791,0.01391368,0.05616206,0.07504463,0
359890,431763892,-19.8365,-19.84198,-0.00677726,-0.00130241,-0.00502716,0.01204268,0.03773839,-0.01278687,0
359979,431863852,-19.83713,-19.84205,-0.00565798,-0.00072878,-0.00158864,0.01032737,0.01945569,0.09150696,0
360070,431963812,-19.83764,-19.84163,-0.00470249,-0.00071079,0.00132907,0.00877744,-0.00002643,0.01469612,0
360160,432063772,-19.83807,-19.84083,-0.00389293,-0.00113536,0.00539943,0.00740249,-0.02067508,0.07298183,0
360250,432163732,-19.83843,-19.83962,-0.00321148,-0.00202007,0.00673685,0.00622763,-0.03474116,-0.07282734,0
360341,432263692,-19.83872,-19.83824,-0.00264106,-0.0031208,0.00659124,0.0052053,-0.04372102,0.07106209,0
360432,432363652,-19.83896,-19.83705,-0.00216593,-0.00407511,0.00454273,0.00433284,-0.04126239,-0.02553177,0
360523,432463612,-19.83916,-19.83604,-0.00177249,-0.00488773,0.00571678,0.00358017,-0.04203834,0.1360168,0
360612,432563572,-19.83931,-19.83474,-0.0014469,-0.00601355,0.00595567,0.00292368,-0.05298961,-0.06311607,0
360702,432663532,-19.83944,-19.8335,-0.00117824,-0.00712062,0.00454213,0.00242301,-0.05751018,0.01796532,0
360792,432763492,-19.83954,-19.83234,-0.00096124,-0.00816095,0.00134647,0.00194498,-0.04955556,-0.0489521,0
360881,432863452,-19.83964,-19.83143,-0.00078202,-0.00899003,0.0015487,0.00165641,-0.05062439,0.05606842,0
360972,432963412,-19.8397,-19.83035,-0.00063199,-0.00998136,0.00063249,0.00130064,-0.05027358,-0.04560375,0
361062,433063372,-19.83975,-19.82963,-0.00051645,-0.01063608,-0.00040089,0.0010263,-0.04857807,0.06896687,0
361152,433163332,-19.8398,-19.82889,-0.00042292,-0.01133357,-0.00396795,0.00085476,-0.03908231,-0.04242229,0
361243,433263292,-19.83985,-19.82849,-0.00034261,-0.01170248,-0.00503193,0.00075714,-0.03187337,0.07626915,0
361333,433364085,-19.8399,-19.82807,-0.00027002,-0.01209619,-0.00712706,0.00069821,-0.02528618,-0.03672695,0
361424,433464045,-19.83991,-19.82804,-0.00020689,-0.01208189,-0.01127074,0.00050365,-0.00974176,0.00968075,0
361513,433564005,-19.83991,-19.82824,-0.0001671,-0.0118419,-0.01444171,0.00030404,0.00888926,0.03278828,0
361603,433663965,-19.83991,-19.82864,-0.00014307,-0.01141626,-0.01265336,0.00018353,0.00735986,-0.00117207,0
361692,433763925,-19.83991,-19.82884,-0.00012857,-0.01120523,-0.01420514,0.00011081,0.01185602,-0.05351448,0
361781,433863885,-19.83991,-19.82928,-0.00011982,-0.01075702,-0.01581703,0.00006689,0.02197742,-0.00186443,0
361872,433963845,-19.83991,-19.82946,-0.00011453,-0.01056375,-0.01209043,0.00004038,0.0130627,-0.00813103,0
361962,434063805,-19.83991,-19.8294,-0.00011134,-0.01062526,-0.01026574,0.00002438,0.0032946,0.05934906,0
362052,434163765,-19.83991,-19.82929,-0.00010941,-0.01073319,-0.01207874,0.00001472,0.00621757,0.00776386,0
362143,434263725,-19.83991,-19.8293,-0.00010825,-0.01072104,-0.01033176,0.00000888,0.00215331,0.04535198,0
362234,434363685,-19.83991,-19.82918,0.00076746,-0.00996008,-0.01074721,0.1000059,0.1022194,-0.02562809,0
362325,434463645,-19.839,-19.82884,0.01727186,0.00711927,-0.00306787,0.1358124,0.1736469,0.0628643,0
362414,434563605,-19.8367,-19.82749,0.02765428,0.01844774,0.00645583,0.07462654,0.1303256,0.1007309,0
362504,434663565,-19.83363,-19.82549,0.03303605,0.02489762,0.01382534,0.03492614,0.08957256,0.05983067,0
362593,434763525,-19.8302,-19.82266,0.03519988,0.02765716,0.02105863,0.00966965,0.0440916,0.04161453,0
362682,434863485,-19.82665,-19.8195,0.03534123,0.02818547,0.02566505,-0.00594209,0.0064906,-0.02298832,0
362773,434963445,-19.82316,-19.81586,0.03430632,0.0270053,0.03055469,-0.01535376,-0.02231575,0.1316853,0
362863,435063405,-19.81982,-19.81227,0.03254512,0.02499263,0.02756534,-0.02043496,-0.034986,-0.03262711,0
362953,435163365,-19.81667,-19.80849,0.03052529,0.02235391,0.0266881,-0.02335453,-0.03987018,0.02363491,0
363044,435263325,-19.81373,-19.80494,0.02816674,0.01938012,0.02189918,-0.02363251,-0.04044538,-0.09353161,0
363134,435363285,-19.81103,-19.80134,0.0258722,0.0161786,0.01825794,-0.02325704,-0.03610676,-0.08382893,0
363225,435464078,-19.80856,-19.79843,0.02360166,0.01347837,0.01488031,-0.0220741,-0.0295999,0.05908871,0
363314,435564038,-19.8063,-19.79566,0.0214629,0.01081715,0.00767465,-0.02064729,-0.01402719,-0.1097727,0
363404,435663998,-19.80426,-19.79362,0.0195564,0.00892407,0.00682949,-0.01959868,-0.00864206,0.02930355,0
363493,435763958,-19.80239,-19.7918,0.01778987,0.00719416,0.0020675,-0.01857829,0.00486573,-0.08955765,0
363582,435863918,-19.8007,-19.79038,0.01616102,0.00584974,0.00187837,-0.01764479,0.0088437,0.1199369,0
363673,435963878,-19.79916,-19.7891,0.01451378,0.00445275,-0.00419724,-0.01610047,0.01571521,-0.2008123,0
363763,436063838,-19.79778,-19.78852,0.01302677,0.0037592,-0.00533834,-0.0164791,0.02994079,0.07794666,0
363853,436163798,-19.79656,-19.788,0.01149944,0.00293743,-0.00760763,-0.01650138,0.03078199,-0.1329393,0
363944,436263758,-19.79548,-19.78781,0.01007944,0.00240854,-0.0068417,-0.01611589,0.035317,0.03429222,0
364034,436363718,-19.79455,-19.78714,0.00858536,0.00117325,-0.0025568,-0.01447387,0.00778952,-0.03031349,0
364125,436463678,-19.79376,-19.78627,0.00730446,-0.00018334,-0.00113635,-0.01302369,-0.00504076,0.04244804,0
364214,436563638,-19.79309,-19.78538,0.00609438,-0.0016107,0.00154261,-0.01116581,-0.01947775,0.07059956,0
364304,436663598,-19.79253,-19.7843,0.00506201,-0.00317529,0.00208965,-0.00948205,-0.03403693,-0.05142975,0
364393,436763558,-19.79207,-19.78308,0.00420691,-0.00478601,0.00397168,-0.00809233,-0.04548648,0.06220436,0
364482,436863518,-19.79169,-19.7819,0.00349419,-0.00629585,0.00369007,-0.00692084,-0.0519991,-0.01775551,0
364573,436963478,-19.79137,-19.78042,0.00288471,-0.00806622,0.00361568,-0.00585514,-0.06388729,-0.00549984,0
364663,437063438,-19.79111,-19.77898,0.0023602,-0.00976383,0.00212332,-0.00487233,-0.06822331,-0.1135283,0
364753,437163398,-19.79089,-19.77745,0.00195212,-0.01148782,0.00068046,-0.00416831,-0.06572949,0.06871605,0
364844,437263358,-19.79072,-19.77648,0.00157333,-0.01266251,-0.00265906,-0.00338233,-0.05728902,-0.08093548,0
364934,437363318,-19.79057,-19.7756,0.00127304,-0.0137001,-0.00444943,-0.0027917,-0.04999779,0.04547215,0
365025,437463278,-19.79046,-19.77517,0.00103817,-0.01425113,-0.00738023,-0.00229271,-0.04138595,-0.07710075,0
365114,437564071,-19.79037,-19.77488,0.00083147,-0.01465314,-0.00979192,-0.00186632,-0.03123218,0.06437683,0
365204,437664031,-19.79029,-19.77494,0.00066977,-0.01467813,-0.01137964,-0.00155879,-0.0186126,-0.03570271,0
