LineNo,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF,lables
402172,478763418,0.15,-1.17,-0.17,0.55,207.66,207.14,0,0.03,3,4
402261,478863378,0.12,1.61,-0.17,-0.74,207.66,207.17,0,0.03,3,4
402350,478963338,0.11,-1.32,-0.26,0.42,207.66,207.21,0,0.04,3,4
402442,479063298,0.15,1.65,-0.27,-0.71,207.66,207.23,0,0.04,3,4
402532,479164091,0.16,-1.25,-0.27,0.3,207.66,207.25,0,0.04,3,4
402623,479264051,0.1,2.11,-0.26,-0.52,207.66,207.25,0,0.04,3,4
402712,479364011,-0.01,-1.25,-0.27,-0.01,207.66,207.27,0,0.05,3,4
402802,479463971,-0.05,1.57,-0.27,-0.43,207.66,207.28,0,0.05,3,4
402894,479563931,-0.02,-1.58,-0.28,-0.36,207.66,207.27,0,0.05,3,4
402983,479663891,0,1.51,-0.23,-0.26,207.66,207.26,0,0.05,3,4
403072,479763851,0.01,-1.54,-0.18,-0.34,207.66,207.24,0,0.05,3,4
403161,479863811,0.03,1.57,-0.18,-0.08,207.66,207.23,0,0.05,3,4
403250,479963771,0.04,-1.37,-0.18,-0.56,207.66,207.22,0,0.06,3,4
403342,480063731,0.04,1.6,-0.13,0.33,207.66,207.21,0,0.05,3,4
403431,480163691,0.03,-1.29,-0.19,-0.52,207.66,207.2,0,0.06,3,4
403523,480263651,0,1.39,-0.26,0.45,207.66,207.21,0,0.05,3,4
403612,480363611,0.03,-1.41,-0.3,-0.93,207.66,207.23,0,0.06,3,4
403702,480463571,0.08,1.38,-0.27,0.56,207.66,207.23,0,0.05,3,4
403794,480563531,0.12,-1.27,-0.31,-1.01,207.66,207.24,0,0.06,3,4
403883,480663491,0.14,1.31,-0.33,0.58,207.66,207.25,0,0.05,3,4
403972,480763451,0.18,-0.94,-0.35,-1.24,207.66,207.25,0,0.06,3,4
404061,480863411,0.17,1.29,-0.36,0.92,207.66,207.26,0,0.05,3,4
404150,480963371,0.18,-0.72,-0.38,-1.4,207.66,207.25,0,0.05,3,4
404242,481063331,0.14,1.2,-0.41,0.79,207.66,207.25,0,0.05,3,4
404331,481163291,0.15,-0.63,-0.4,-1.53,207.66,207.23,0,0.05,3,4
404423,481264084,0.11,0.95,-0.39,1.14,207.66,207.23,0,0.05,3,4
404512,481364044,0.17,-0.88,-0.38,-1.74,207.66,207.26,0,0.05,3,4
404602,481464004,0.19,1.1,-0.33,1.11,207.66,207.28,0,0.04,3,4
404694,481563964,0.19,-0.74,-0.33,-1.79,207.66,207.28,0,0.04,3,4
404783,481663924,0.21,0.93,-0.3,1.11,207.66,207.28,0,0.04,3,4
404872,481763884,0.26,-0.47,-0.28,-1.83,207.66,207.27,0,0.04,3,4
404961,481863844,0.25,0.84,-0.22,1.3,207.66,207.27,0,0.04,3,4
405050,481963804,0.28,-0.13,-0.23,-1.63,207.66,207.24,0,0.04,3,4
405142,482063764,0.27,0.66,-0.28,1.55,207.66,207.24,0,0.03,3,4
405231,482163724,0.28,-0.11,-0.33,-1.76,207.66,207.21,0,0.03,3,4
405323,482263684,0.28,0.52,-0.31,1.33,207.66,207.21,0,0.03,3,4
405413,482363644,0.29,0.08,-0.32,-1.82,207.66,207.19,0,0.03,3,4
405503,482463604,0.32,0.33,-0.31,1.25,207.66,207.18,0,0.02,3,4
405595,482563564,0.35,0.43,-0.32,-1.97,207.66,207.15,0,0.02,3,4
405684,482663524,0.33,0.16,-0.26,1.13,207.66,207.16,0,0.02,3,4
405773,482763484,0.31,0.44,-0.21,-2.02,207.66,207.12,0,0.02,3,4
405862,482863444,0.29,0.04,-0.15,1.37,207.66,207.11,0,0.01,3,4
405951,482963404,0.32,0.62,-0.15,-1.87,207.66,207.07,0,0.01,3,4
406043,483063364,0.32,-0.07,-0.18,1.62,207.66,207.05,0,0.01,3,4
406132,483163324,0.25,1,-0.22,-1.68,207.66,207,0,0.01,3,4
406224,483263284,0.15,-0.45,-0.27,1.31,207.66,206.99,0,0.01,3,4
406313,483364077,0.15,1.24,-0.25,-1.99,207.66,206.97,0,0.01,3,4
406403,483464037,0.09,-0.98,-0.16,1.14,207.66,206.98,0,0.01,3,4
406495,483563997,0.16,1.29,-0.1,-1.75,207.66,206.98,0,0.01,3,4
406584,483663957,0.19,-1.24,-0.04,1.08,207.66,207.01,0,0.02,3,4
406674,483763917,0.24,1.48,0,-1.62,207.67,207.03,0,0.02,3,4
406763,483863877,0.19,-1.06,0.08,1.05,207.67,207.08,0,0.03,3,4
406852,483963837,0.2,1.58,0.09,-1.12,207.67,207.13,0,0.03,3,4
406944,484063797,0.2,-1.21,0.03,1.03,207.67,207.19,0,0.03,3,4
407033,484163757,0.24,1.8,-0.02,-1.02,207.66,207.22,0,0.03,3,4
407125,484263717,0.2,-1.27,-0.04,0.69,207.66,207.27,0,0.04,3,4
407214,484363677,0.2,1.77,-0.03,-0.75,207.66,207.29,0,0.04,3,4
407304,484463637,0.18,-1.52,-0.07,0.39,207.66,207.3,0,0.05,3,4
407395,484563597,0.24,1.74,-0.06,-0.78,207.66,207.3,0,0.05,3,4
407485,484663557,0.29,-1.35,-0.09,0.27,207.66,207.3,0,0.05,3,4
407574,484763517,0.33,1.93,-0.11,-0.53,207.66,207.27,0,0.05,3,4
407663,484863477,0.28,-1.31,-0.15,0,207.66,207.25,0,0.05,3,4
407752,484963437,0.27,1.86,-0.2,-0.38,207.66,207.23,0,0.05,3,4
407843,485063397,0.29,-1.37,-0.23,-0.32,207.66,207.2,0,0.06,3,4
407933,485163357,0.3,1.91,-0.22,-0.26,207.66,207.18,0,0.05,3,4
408025,485263317,0.25,-1.37,-0.19,-0.39,207.66,207.17,0,0.06,3,4
408114,485363277,0.24,1.82,-0.17,-0.02,207.66,207.16,0,0.06,3,4
408204,485464070,0.21,-0.96,-0.15,-0.92,207.66,207.12,0,0.06,3,4
408295,485564030,0.12,1.97,-0.07,0.04,207.66,207.1,0,0.06,3,4
408385,485663990,0.02,-1.3,-0.03,-0.94,207.66,207.08,0,0.06,3,4
408474,485763950,0.05,1.61,0,0.52,207.66,207.09,0,0.06,3,4
408563,485863910,0.06,-1.3,-0.03,-0.81,207.66,207.1,0,0.06,3,4
408652,485963870,0.09,1.51,-0.09,0.91,207.66,207.12,0,0.06,3,4
408743,486063830,0.09,-1.31,-0.18,-1.19,207.66,207.14,0,0.06,3,4
408833,486163790,0.09,1.32,-0.18,0.74,207.66,207.17,0,0.06,3,4
408925,486263750,0.1,-1.28,-0.19,-1.24,207.66,207.19,0,0.06,3,4
409014,486363710,0.13,1.38,-0.2,0.93,207.66,207.2,0,0.05,3,4
409104,486463670,0.12,-1.17,-0.23,-1.41,207.66,207.21,0,0.06,3,4
409195,486563630,0.12,1.33,-0.22,0.95,207.66,207.22,0,0.05,3,4
409285,486663590,0.13,-0.8,-0.23,-1.71,207.66,207.21,0,0.05,3,4
409374,486763550,0.12,1.16,-0.17,1.28,207.66,207.21,0,0.05,3,4
409463,486863510,0.11,-0.91,-0.15,-1.54,207.66,207.22,0,0.05,3,4
409552,486963470,0.18,0.78,-0.18,1.38,207.66,207.23,0,0.04,3,4
409643,487063430,0.24,-0.64,-0.28,-1.65,207.66,207.23,0,0.05,3,4
409733,487163390,0.24,0.87,-0.32,1.4,207.66,207.24,0,0.04,3,4
409825,487263350,0.22,-0.46,-0.32,-1.99,207.66,207.23,0,0.04,3,4
409914,487363310,0.23,0.63,-0.27,1.3,207.66,207.23,0,0.04,3,4
410004,487463270,0.22,-0.03,-0.24,-1.9,207.66,207.2,0,0.04,3,4
410095,487564063,0.2,0.74,-0.2,1.38,207.66,207.2,0,0.03,3,4
410185,487664023,0.11,0.39,-0.19,-1.75,207.66,207.17,0,0.03,3,4
410274,487763983,0,0.13,-0.19,1.33,207.66,207.19,0,0.03,3,4
410363,487863943,0,0.32,-0.19,-1.83,207.66,207.18,0,0.02,3,4
410452,487963903,0.01,-0.09,-0.19,1.39,207.66,207.19,0,0.02,3,4
410543,488063863,0,0.5,-0.2,-1.69,207.66,207.19,0,0.02,3,4
410633,488163823,-0.06,-0.36,-0.2,1.31,207.66,207.2,0,0.02,3,4
410725,488263783,-0.05,0.53,-0.2,-1.67,207.66,207.2,0,0.01,3,4
410814,488363743,-0.04,-0.63,-0.2,1.5,207.66,207.19,0,0.01,3,4
410904,488463703,-0.04,0.77,-0.26,-1.55,207.66,207.18,0,0.01,3,4
410995,488563663,0,-0.73,-0.3,1.31,207.66,207.17,0,0.01,3,4
411085,488663623,0.04,0.87,-0.29,-1.54,207.66,207.18,0,0.01,3,4
411174,488763583,0.01,-0.77,-0.28,1.33,207.66,207.18,0,0.02,3,4
411264,488863543,0.02,1.03,-0.29,-1.46,207.66,207.18,0,0.01,3,4
411353,488963503,0.02,-0.91,-0.35,1.05,207.66,207.19,0,0.02,3,4
411444,489063463,0.03,1.34,-0.33,-1.53,207.66,207.18,0,0.02,3,4
411534,489163423,-0.01,-1.14,-0.3,0.93,207.66,207.18,0,0.02,3,4
411626,489263383,0.02,1.36,-0.31,-1.29,207.66,207.18,0,0.02,3,4
411715,489363343,0.08,-1.23,-0.3,0.8,207.66,207.18,0,0.03,3,4
411805,489463303,0.15,1.52,-0.28,-1.26,207.66,207.17,0,0.03,3,4
411896,489563263,0.14,-1.24,-0.3,0.68,207.66,207.17,0,0.04,3,4
411986,489664056,0.15,1.43,-0.29,-1.31,207.66,207.17,0,0.03,3,4
412075,489764016,0.17,-1.38,-0.21,0.32,207.66,207.18,0,0.04,3,4
412164,489863976,0.21,1.52,-0.15,-0.9,207.66,207.18,0,0.04,3,4
412253,489963936,0.28,-1.34,-0.13,0.3,207.66,207.18,0,0.04,3,4
412344,490063896,0.31,1.75,-0.09,-0.74,207.66,207.17,0,0.04,3,4
412434,490163856,0.29,-1.21,-0.08,0.23,207.66,207.18,0,0.05,3,4
412526,490263816,0.24,1.78,-0.11,-0.3,207.66,207.18,0,0.05,3,4
412615,490363776,0.29,-1.39,-0.12,-0.1,207.66,207.17,0,0.05,3,4
412705,490463736,0.32,1.74,-0.08,-0.35,207.66,207.16,0,0.05,3,4
412796,490563696,0.33,-1.29,-0.02,-0.07,207.67,207.16,0,0.05,3,4
412886,490663656,0.34,1.82,-0.01,0.03,207.67,207.16,0,0.05,3,4
412975,490763616,0.31,-1.21,-0.03,-0.25,207.67,207.17,0,0.06,3,4
413064,490863576,0.25,1.91,-0.02,0.36,207.67,207.17,0,0.05,3,4
413153,490963536,0.21,-1.24,-0.04,-0.42,207.67,207.17,0,0.06,3,4
413244,491063496,0.2,1.67,-0.05,0.17,207.67,207.18,0,0.05,3,4
413334,491163456,0.21,-1.36,-0.05,-0.71,207.67,207.19,0,0.06,3,4
413426,491263416,0.22,1.61,-0.02,0.41,207.67,207.21,0,0.06,3,4
413515,491363376,0.23,-1.26,-0.01,-0.74,207.67,207.21,0,0.06,3,4
413605,491463336,0.25,1.59,-0.04,0.8,207.67,207.22,0,0.06,3,4
413696,491563296,0.27,-1.15,-0.1,-0.94,207.66,207.21,0,0.06,3,4
413786,491664089,0.27,1.62,-0.13,0.9,207.66,207.22,0,0.05,3,4
413875,491764049,0.25,-0.92,-0.15,-1.56,207.66,207.2,0,0.06,3,4
413964,491864009,0.24,1.3,-0.12,0.89,207.66,207.2,0,0.05,3,4
414053,491963969,0.23,-0.88,-0.11,-1.38,207.66,207.19,0,0.05,3,4
414144,492063929,0.26,1.01,-0.14,1.27,207.66,207.18,0,0.05,3,4
414234,492163889,0.31,-0.59,-0.22,-1.5,207.66,207.18,0,0.05,3,4
414326,492263849,0.33,1.15,-0.27,1.16,207.66,207.2,0,0.05,3,4
414416,492363809,0.31,-0.49,-0.28,-1.66,207.66,207.19,0,0.05,3,4
414506,492463769,0.3,0.9,-0.27,1.16,207.66,207.21,0,0.04,3,4
414597,492563729,0.3,-0.21,-0.23,-1.82,207.66,207.19,0,0.05,3,4
414687,492663689,0.29,0.74,-0.17,1.3,207.66,207.2,0,0.04,3,4
414776,492763649,0.26,-0.04,-0.14,-1.6,207.66,207.17,0,0.04,3,4
414865,492863609,0.19,0.43,-0.17,1.54,207.66,207.16,0,0.04,3,4
414954,492963569,0.17,0.06,-0.23,-1.7,207.66,207.13,0,0.03,3,4
415045,493063529,0.14,0.34,-0.27,1.3,207.66,207.13,0,0.03,3,4
415135,493163489,0.14,0.2,-0.26,-1.77,207.66,207.11,0,0.03,3,4
415227,493263449,0.14,0,-0.26,1.29,207.66,207.11,0,0.02,3,4
415318,493363409,0.13,0.4,-0.23,-1.91,207.66,207.11,0,0.02,3,4
415408,493463369,0.15,0.05,-0.17,1.17,207.66,207.15,0,0.02,3,4
415499,493563329,0.18,0.51,-0.08,-1.64,207.66,207.17,0,0.02,3,4
415589,493663289,0.16,-0.13,-0.11,1.34,207.66,207.2,0,0.01,3,4
415678,493764082,0.13,0.73,-0.12,-1.6,207.66,207.2,0,0.01,3,4
415768,493864042,0.09,-0.81,-0.16,1.48,207.66,207.17,0,0.01,3,4
415857,493964002,0.2,0.86,-0.16,-1.63,207.66,207.16,0,0.01,3,4
415948,494063962,0.24,-0.69,-0.17,1.27,207.66,207.15,0,0.01,3,4
416038,494163922,0.26,1.08,-0.16,-1.6,207.66,207.14,0,0.01,3,4
416130,494263882,0.25,-0.74,-0.15,1.23,207.66,207.14,0,0.01,3,4
416219,494363842,0.25,1.31,-0.16,-1.46,207.66,207.14,0,0.01,3,4
416309,494463802,0.24,-0.94,-0.16,0.97,207.66,207.15,0,0.02,3,4
416400,494563762,0.23,1.47,-0.13,-1.29,207.66,207.14,0,0.02,3,4
416490,494663722,0.18,-1.07,-0.12,0.99,207.66,207.15,0,0.02,3,4
416579,494763682,0.22,1.48,-0.15,-1.26,207.66,207.15,0,0.02,3,4
416668,494863642,0.21,-1.22,-0.13,0.64,207.66,207.15,0,0.03,3,4
416757,494963602,0.21,1.57,-0.06,-1.06,207.66,207.15,0,0.03,3,4
416848,495063562,0.19,-1.29,-0.03,0.63,207.66,207.16,0,0.03,3,4
416938,495163522,0.22,1.64,-0.08,-0.6,207.66,207.16,0,0.03,3,4
417030,495263482,0.21,-1.4,-0.13,0.61,207.66,207.18,0,0.04,3,4
417119,495363442,0.22,1.66,-0.14,-0.54,207.66,207.19,0,0.04,3,4
417209,495463402,0.22,-1.39,-0.2,0.33,207.66,207.21,0,0.04,3,4
417300,495563362,0.24,1.7,-0.19,-0.51,207.66,207.22,0,0.04,3,4
417390,495663322,0.24,-1.42,-0.17,-0.07,207.66,207.23,0,0.05,3,4
417479,495763282,0.24,1.75,-0.18,-0.44,207.66,207.23,0,0.05,3,4
417568,495864075,0.23,-1.25,-0.17,-0.26,207.66,207.22,0,0.05,3,4
417657,495964035,0.19,1.91,-0.13,-0.09,207.66,207.22,0,0.05,3,4
417748,496063995,0.12,-1.34,-0.14,-0.48,207.66,207.21,0,0.05,3,4
417837,496163955,0.09,1.9,-0.12,0.27,207.66,207.2,0,0.05,3,4
417930,496263915,0.04,-1.57,-0.19,-0.52,207.66,207.22,0,0.06,3,4
418019,496363875,0.09,1.59,-0.19,0.4,207.66,207.23,0,0.05,3,4
418109,496463835,0.12,-1.49,-0.21,-0.81,207.66,207.24,0,0.06,3,4
418200,496563795,0.15,1.65,-0.18,0.55,207.66,207.24,0,0.05,3,4
418289,496663755,0.13,-1.43,-0.23,-0.97,207.66,207.23,0,0.06,3,4
418379,496763715,0.17,1.65,-0.23,0.72,207.66,207.23,0,0.06,3,4
418468,496863675,0.15,-1.15,-0.24,-1.19,207.66,207.22,0,0.06,3,4
418557,496963635,0.13,1.57,-0.25,0.9,207.66,207.23,0,0.05,3,4
418648,497063595,0.09,-1.19,-0.29,-1.41,207.66,207.22,0,0.06,3,4
418737,497163555,0.09,1.34,-0.25,0.82,207.66,207.22,0,0.05,3,4
418830,497263515,0.09,-1.04,-0.26,-1.54,207.66,207.21,0,0.05,3,4
418919,497363475,0.1,1.22,-0.19,1.03,207.66,207.21,0,0.05,3,4
419009,497463435,0.12,-0.86,-0.2,-1.53,207.66,207.19,0,0.05,3,4
419100,497563395,0.13,0.97,-0.18,1.21,207.66,207.18,0,0.05,3,4
419189,497663355,0.16,-0.72,-0.2,-1.68,207.66,207.17,0,0.05,3,4
419279,497763315,0.19,1.03,-0.19,1.21,207.66,207.17,0,0.04,3,4
419368,497863275,0.18,-0.45,-0.21,-1.66,207.66,207.15,0,0.05,3,4
419457,497964068,0.2,0.86,-0.21,1.13,207.66,207.19,0,0.04,3,4
419548,498064028,0.25,-0.56,-0.2,-1.62,207.66,207.21,0,0.04,3,4
419637,498163988,0.27,0.91,-0.22,1.33,207.66,207.24,0,0.04,3,4
419730,498263948,0.22,-0.06,-0.24,-1.76,207.66,207.24,0,0.04,3,4
419819,498363908,0.16,0.5,-0.23,1.35,207.66,207.27,0,0.04,3,4
419909,498463868,0.17,0.16,-0.21,-1.76,207.66,207.26,0,0.04,3,4
420000,498563828,0.13,0.31,-0.21,1.51,207.66,207.27,0,0.03,3,4
420089,498663788,0.07,0.33,-0.26,-1.78,207.66,207.24,0,0.03,3,4
420179,498763748,0.04,-0.06,-0.25,1.44,207.66,207.25,0,0.02,3,4
420268,498863708,0.08,0.36,-0.26,-1.73,207.66,207.24,0,0.02,3,4
420358,498963668,0.07,-0.25,-0.26,1.49,207.66,207.23,0,0.02,3,4
420449,499063628,0.13,0.49,-0.29,-1.7,207.66,207.21,0,0.02,3,4
420538,499163588,0.16,-0.57,-0.29,1.36,207.66,207.19,0,0.02,3,4
420631,499263548,0.21,0.96,-0.26,-1.83,207.66,207.16,0,0.01,3,4
420720,499363508,0.16,-0.56,-0.2,1.31,207.66,207.13,0,0.02,3,4
420810,499463468,0.16,1.01,-0.2,-1.57,207.66,207.09,0,0.01,3,4
420901,499563428,0.14,-0.81,-0.21,1.29,207.66,207.08,0,0.02,3,4
420990,499663388,0.15,1.2,-0.22,-1.54,207.66,207.06,0,0.01,3,4
421080,499763348,0.12,-0.99,-0.23,1.22,207.66,207.07,0,0.02,3,4
421169,499863308,0.15,1.31,-0.24,-1.46,207.66,207.07,0,0.02,3,4
421258,499963268,0.14,-1.03,-0.19,0.91,207.66,207.1,0,0.02,3,4
421349,500064061,0.18,1.41,-0.15,-1.67,207.66,207.1,0,0.02,3,4
421438,500164021,0.14,-0.75,-0.08,0.91,207.66,207.12,0,0.03,3,4
421531,500263981,0.08,1.43,-0.04,-1.17,207.66,207.13,0,0.02,3,4
421620,500363941,0.06,-1.16,-0.07,0.87,207.66,207.14,0,0.03,3,4
421710,500463901,0.1,1.45,-0.1,-1.08,207.66,207.15,0,0.03,3,4
421801,500563861,0.1,-1.18,-0.09,0.72,207.66,207.17,0,0.03,3,4
421890,500663821,0.08,1.54,-0.11,-0.81,207.66,207.18,0,0.03,3,4
421980,500763781,0.08,-1.42,-0.12,0.39,207.66,207.19,0,0.04,3,4
422069,500863741,0.12,1.69,-0.11,-0.64,207.66,207.2,0,0.04,3,4
422158,500963701,0.11,-1.36,-0.1,0.1,207.66,207.21,0,0.04,3,4
422249,501063661,0.11,1.79,-0.09,-0.25,207.66,207.21,0,0.04,3,4
422338,501163621,0.1,-1.45,-0.16,0.07,207.66,207.2,0,0.05,3,4
422431,501263581,0.12,1.78,-0.2,-0.31,207.66,207.19,0,0.05,3,4
422520,501363541,0.11,-1.44,-0.15,-0.31,207.66,207.19,0,0.05,3,4
422609,501463501,0.1,1.75,-0.1,0,207.66,207.18,0,0.05,3,4
422701,501563461,0.1,-1.49,-0.1,-0.49,207.66,207.18,0,0.05,3,4
422790,501663421,0.11,1.68,-0.06,0.26,207.66,207.17,0,0.05,3,4
422880,501763381,0.11,-1.53,-0.08,-0.7,207.66,207.18,0,0.06,3,4
422969,501863341,0.14,1.58,-0.04,0.48,207.66,207.19,0,0.05,3,4
423058,501963301,0.19,-1.44,-0.06,-0.78,207.66,207.2,0,0.06,3,4
423149,502063261,0.23,1.69,-0.03,0.51,207.66,207.22,0,0.05,3,4
423238,502164054,0.25,-1.61,-0.05,-0.51,207.66,207.2,0,0.06,3,4
423331,502264014,0.33,1.54,-0.09,0.64,207.66,207.2,0,0.06,3,4
423421,502363974,0.35,-1.31,-0.17,-0.76,207.66,207.2,0,0.06,3,4
423510,502463934,0.33,1.67,-0.16,0.57,207.66,207.2,0,0.06,3,4
423602,502563894,0.3,-1.23,-0.16,-0.96,207.66,207.19,0,0.06,3,4
423691,502663854,0.29,1.67,-0.15,0.66,207.66,207.19,0,0.06,3,4
423781,502763814,0.25,-0.96,-0.14,-1.29,207.66,207.17,0,0.06,3,4
423870,502863774,0.23,1.47,-0.13,0.84,207.66,207.18,0,0.06,3,4
423959,502963734,0.21,-1.03,-0.14,-1.26,207.66,207.18,0,0.06,3,4
424050,503063694,0.2,1.22,-0.17,1.04,207.66,207.19,0,0.06,3,4
424139,503163654,0.21,-0.76,-0.23,-1.53,207.66,207.19,0,0.06,3,4
424232,503263614,0.23,1.03,-0.2,1.25,207.66,207.21,0,0.05,3,4
424321,503363574,0.25,-0.43,-0.22,-1.55,207.66,207.21,0,0.05,3,4
424410,503463534,0.18,0.81,-0.24,1.31,207.66,207.22,0,0.05,3,4
424502,503563494,0.12,-0.44,-0.29,-1.72,207.66,207.23,0,0.05,3,4
424591,503663454,0.13,0.54,-0.3,1.18,207.66,207.24,0,0.04,3,4
424681,503763414,0.16,-0.25,-0.28,-1.84,207.66,207.24,0,0.04,3,4
424770,503863374,0.19,0.4,-0.25,1.27,207.66,207.24,0,0.04,3,4
424859,503963334,0.22,0.11,-0.22,-1.86,207.66,207.22,0,0.04,3,4
424951,504063294,0.21,0.22,-0.18,1.4,207.66,207.23,0,0.03,3,4
425040,504164087,0.24,0.05,-0.16,-1.93,207.66,207.21,0,0.03,3,4
425133,504264047,0.23,-0.03,-0.13,1.39,207.66,207.2,0,0.02,3,4
425222,504364007,0.31,0.21,-0.14,-1.79,207.66,207.19,0,0.02,3,4
425312,504463967,0.33,-1.03,-0.11,-0.28,207.66,207.21,0,0.02,3,4
425404,504563927,0.21,-0.27,-0.03,-0.19,207.66,207.21,0,0.02,3,4
425493,504663887,0.09,0,-0.01,-0.16,207.66,207.21,0,0.02,3,4
425583,504763847,0.08,0.11,-0.01,-0.15,207.66,207.21,0,0.01,3,4
425672,504863807,0.12,0.14,-0.03,-0.14,207.66,207.21,0,0.01,3,4
425761,504963767,0.16,0.16,-0.05,-0.14,207.66,207.21,0,0.01,3,4
425852,505063727,0.19,0.16,-0.06,-0.14,207.66,207.21,0,0.01,3,4
425941,505163687,0.19,0.16,-0.07,-0.14,207.66,207.21,0,0.01,3,4
426035,505263647,0.3,0.16,0.05,-0.14,207.67,207.21,0,0.01,3,4
426124,505363607,0.38,0.16,0.14,-0.14,207.67,207.21,0,0.01,3,4
426213,505463567,0.37,0.16,0.1,-0.14,207.67,207.21,0,0.01,3,4
426305,505563527,0.36,0.16,0.07,-0.14,207.67,207.21,0,0.01,3,4
426394,505663487,0.35,0.16,0.05,-0.14,207.67,207.22,0,0.01,3,4
426483,505763447,0.35,0.16,0.04,-0.14,207.67,207.22,0,0.01,3,4
426573,505863407,0.35,0.16,0.03,-0.14,207.67,207.22,0,0.01,3,4
426662,505963367,0.35,0.16,0.03,-0.14,207.67,207.22,0,0.01,3,4
426754,506063327,0.26,0.16,0.02,-0.14,207.67,207.22,0,0.01,3,4
426843,506163287,0.13,0.16,0.01,-0.14,207.67,207.23,0,0.01,3,4
426935,506264080,0.06,0.16,0,-0.14,207.67,207.23,0,0.01,3,4
427025,506364040,0.03,0.16,0,-0.14,207.67,207.23,0,0.01,3,4
427114,506464000,0.01,0.16,0,-0.14,207.67,207.23,0,0.01,3,4
427213,506563960,-0.22,-0.07,0,-0.15,207.91,207.93,0,0.01,3,4
427295,506663920,-0.22,-0.07,0,-0.15,207.91,207.93,0,0.01,3,4
427373,506763880,-0.22,-0.07,0,-0.15,207.91,207.92,0,0.01,3,4
427452,506863840,-0.22,-0.07,0,-0.15,207.91,207.92,0,0.01,3,4
427530,506963800,-0.22,-0.07,0,-0.15,207.91,207.92,0,0.01,3,4
427610,507063760,-0.22,-0.07,0,-0.15,207.91,207.92,0,0.01,3,4
427688,507163720,-0.22,-0.06,0,-0.15,207.91,207.91,0,0.01,3,4
427769,507263680,-0.22,-0.06,0,-0.15,207.91,207.91,0,0.01,3,4
427848,507363640,-0.22,-0.06,0,-0.15,207.91,207.91,0,0.01,3,4
427926,507463600,-0.22,-0.06,0,-0.15,207.91,207.91,0,0.01,3,4
428007,507563560,-0.22,-0.06,0,-0.15,207.91,207.9,0,0.01,3,4
428085,507663520,-0.22,-0.06,0,-0.16,207.91,207.9,0,0.01,3,4
428163,507763480,-0.22,-0.06,0,-0.16,207.91,207.9,0,0.01,3,4
428242,507863440,-0.22,-0.06,0,-0.16,207.91,207.89,0,0.01,3,4
428320,507963400,-0.22,-0.06,0,-0.16,207.91,207.89,0,0.01,3,4
428400,508063360,-0.22,-0.06,0,-0.16,207.91,207.89,0,0.01,3,4
428478,508163320,-0.22,-0.06,0,-0.16,207.91,207.88,0,0.01,3,4
428559,508263280,-0.22,-0.06,0,-0.16,207.91,207.88,0,0.01,3,4
428638,508364073,-0.22,-0.06,0,-0.16,207.91,207.88,0,0.01,3,4
428716,508464033,-0.22,-0.06,0,-0.16,207.91,207.87,0,0.01,3,4
428797,508563993,-0.22,-0.06,0,-0.16,207.91,207.87,0,0.01,3,4
428875,508663953,-0.22,-0.06,0,-0.16,207.91,207.87,0,0.01,3,4
428953,508763913,-0.22,-0.06,0,-0.16,207.91,207.86,0,0.01,3,4
429032,508863873,-0.22,-0.06,0,-0.16,207.91,207.86,0,0.01,3,4
429110,508963833,-0.22,-0.06,0,-0.16,207.91,207.86,0,0.02,3,4
429190,509063793,-0.22,-0.06,0,-0.16,207.91,207.85,0,0.02,3,4
429269,509163753,-0.22,-0.06,0,-0.16,207.91,207.85,0,0.02,3,4
429350,509263713,-0.22,-0.06,0,-0.16,207.91,207.85,0,0.02,3,4
429429,509363673,-0.22,-0.06,0,-0.16,207.91,207.84,0,0.02,3,4
429507,509463633,-0.22,-0.06,0,-0.16,207.91,207.84,0,0.02,3,4
429588,509563593,-0.22,-0.06,0,-0.16,207.91,207.84,0,0.02,3,4
429666,509663553,-0.22,-0.06,0,-0.16,207.91,207.83,0,0.02,3,4
429744,509763513,-0.22,-0.06,0,-0.16,207.91,207.83,0,0.02,3,4
429823,509863473,-0.22,-0.06,0,-0.16,207.91,207.83,0,0.02,3,4
429901,509963433,-0.22,-0.06,0,-0.16,207.91,207.82,0,0.02,3,4
429981,510063393,-0.22,-0.06,0,-0.16,207.91,207.82,0,0.02,3,4
430059,510163353,-0.22,-0.06,0,-0.16,207.91,207.82,0,0.02,3,4
430140,510263313,-0.22,-0.06,0,-0.16,207.91,207.81,0,0.02,3,4
430219,510363273,-0.22,-0.06,0,-0.16,207.91,207.81,0,0.02,3,4
430297,510464066,-0.22,-0.06,0,-0.16,207.91,207.81,0,0.02,3,4
430378,510564026,-0.22,-0.06,0,-0.16,207.91,207.8,0,0.02,3,4
430456,510663986,-0.22,-0.06,0,-0.16,207.91,207.8,0,0.02,3,4
430534,510763946,-0.22,-0.06,0,-0.16,207.91,207.79,0,0.02,3,4
430613,510863906,-0.22,-0.06,0,-0.16,207.91,207.79,0,0.02,3,4
430691,510963866,-0.22,-0.06,0,-0.16,207.91,207.79,0,0.02,3,4
430771,511063826,-0.22,-0.06,0,-0.16,207.91,207.78,0,0.02,3,4
430849,511163786,-0.22,-0.06,0,-0.16,207.91,207.78,0,0.02,3,4
430930,511263746,-0.22,-0.06,0,-0.16,207.91,207.78,0,0.02,3,4
