LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH,labels
270885,332863468,0,-1.06,1.12,154.62,-2.981555,1.487065,0.00087021,0.01038717,187.9263,217.8703,-18.88148,0.23,0.25,0.26,20.36,0
231553,289163455,0,-29.34,-3.96,91.63,-2.734985,1.977535,-1.569461,-2.650552,250.1304,177.2542,-21.54345,0.23,0.04,-0.19,20.36,2
232815,290563728,0,30.14,6.72,90.46,2.304043,2.684011,2.695965,1.815041,254.501,178.2787,-20.28435,0.23,0.05,-0.17,20.36,2
172562,223563872,0,-4.91,-10.75,108.89,0.02138054,4.344714,0.05986718,0.07172541,250.144,-4.06742,-21.12033,0.16,0.18,0.15,20.36,0
272594,334763541,0,1.42,3.32,154.92,-0.9810303,0.6585219,-0.01546437,-0.01190487,184.2362,220.0713,-18.88118,0.23,0.26,0.27,20.36,0
383459,457963408,0,23.78,-9.32,205.6,-0.1615897,-9.916913,0.01851877,0.00250118,1.268697,99.60426,-19.66462,0.12,0.15,0.16,20.36,4
436325,517963565,0,-0.07,-0.16,207.5,-0.02771185,0.00390156,-0.01417271,-0.00113922,-0.00183433,0.01194188,-0.03125574,0.08,0.08,0.1,20.36,4
407397,484563597,0,1.47,-0.75,207.86,-0.02811075,-0.00716164,0.4123467,0.4173749,0.01071929,0.02410427,-10.04067,0.09,0.12,0.13,20.36,4
149164,197563443,0,-1.3,-31.57,136.09,-7.098473,6.909352,0.01392044,-0.00556444,311.8669,-113.0079,-21.68878,0.11,0.18,0.1,20.36,0
387598,462564067,0,26.38,-11.02,205.01,-0.1336138,-9.938457,0.01029999,-0.00509824,0.6798967,53.62364,-19.6684,0.11,0.14,0.16,20.36,4
197388,251163661,0,25.79,-7.92,89.72,3.00732,2.976908,0.00890751,-0.2057998,250.7775,61.27342,-20.90741,0.19,0.15,0.12,20.36,2
126295,172163607,0,-0.6,-30.27,152.34,-5.6082,3.943805,-0.05081826,-0.06955536,510.5719,-262.1126,-21.54681,0.08,0.16,0.11,20.36,0
279261,342163913,0,-1.3,-19.7,149.02,-2.982739,1.854531,-0.00119699,0.01872246,173.5392,227.5411,-18.6624,0.22,0.24,0.29,20.36,0
129808,176063713,0,-1.25,-28.36,148.08,-8.247617,5.301198,0.02726818,-0.00630439,481.4235,-243.0591,-21.64068,0.08,0.16,0.11,20.36,0
110949,154963823,0,3.25,-29.81,333.46,0.6115985,-0.223792,-0.00889132,-0.03847928,21.10894,-13.31813,-21.38847,0.08,0.25,0.13,20.36,1
361308,433364085,0,1.63,3.37,200.7,-1.307788,-0.4402604,-0.00370114,0.00579429,13.24361,202.5724,-19.83048,0.16,0.16,0.17,20.36,0
252247,312163418,0,3.75,-18.98,164.47,-2.294922,0.07454006,0.381064,-0.1251221,224.9583,195.0051,-19.76686,0.3,0.23,0.04,20.36,0
122424,167863661,0,-11.02,6.58,333.43,8.177393,-3.141759,-0.01352057,-0.03111207,512.3713,-265.2651,-21.56462,0.09,0.17,0.1,20.36,1
108013,151663477,0,-0.51,-30.31,331.2,-0.4501604,0.5448288,-0.00537444,-0.02153831,17.82391,-10.84788,-21.24367,0.08,0.24,0.14,20.36,1
11645,27763890,0,0.05,0.03,2.63,-0.01750098,0.01713393,-0.00258874,0.00146646,0.0,0.0,-0.00873861,0.0,0.01,-0.35,20.36,0
233438,291263448,0,14.45,24.1,94.53,0.7216278,5.554276,3.190867,2.427063,255.4246,182.8628,-18.14859,0.23,0.05,-0.18,20.36,2
422160,500963701,0,-1.57,0.27,207.86,-0.0320162,-0.00480782,0.4822739,0.5063283,0.00620824,-0.01138162,-1.863247,0.09,0.1,0.1,20.36,4
74473,113963563,0,0.32,-15.28,322.53,3.160764,-2.341652,-0.010356,-0.0084018,78.51229,-48.50708,-20.25924,0.06,0.08,0.06,20.36,1
213391,268964038,0,19.94,20.61,92.02,0.5390935,4.88203,1.902026,0.9984038,253.0127,119.2942,-17.87754,0.21,0.13,0.06,20.36,2
14650,47563467,0,0.08,0.07,1.45,-0.00039771,0.00041289,-0.0004189,-6.466e-05,-0.00511999,0.00481833,-0.00041976,0.01,0.02,-0.08,20.36,0
78476,118463429,0,-1.0,-16.22,335.09,2.774341,-1.360996,-0.01611742,-0.01797935,86.58249,-54.30952,-20.28692,0.07,0.08,0.06,20.36,1
117711,162563282,0,3.64,-30.42,334.83,1.391117,-0.7814642,-0.00982878,-0.04021505,25.00601,-16.00001,-21.41682,0.08,0.21,0.11,20.36,1
150872,199463516,0,1.11,-28.11,134.77,-6.968707,7.0806,0.00775464,-0.0087053,298.5171,-99.63024,-21.70281,0.11,0.18,0.1,20.36,0
96271,138463759,0,-1.04,-30.09,328.98,-4.41136,4.228971,0.2337288,-0.06216544,13.92286,-6.074606,-21.1363,0.08,0.03,0.14,20.36,1
332856,401763397,0,-4.96,-23.18,195.49,-4.015922,-2.727205,-1.433074,-1.46046,148.3023,241.1214,-5.254128,0.17,0.16,0.22,20.36,0
413336,491163456,0,-1.62,-0.7,207.78,-0.03444964,-0.0062811,0.4925541,0.5100301,0.00284191,0.02036415,-6.757937,0.09,0.11,0.12,20.36,4
232544,290263848,0,28.89,-8.78,88.23,1.558222,1.41909,2.23478,1.274482,253.2052,177.1476,-21.03369,0.23,0.05,-0.18,20.36,2
17066,50264053,0,0.12,0.11,1.35,-0.00538415,0.00253476,-0.3900091,-0.3786524,-0.00123171,0.00133047,-0.08400273,0.01,0.02,-0.07,20.36,0
183730,235963910,0,-8.26,23.69,88.3,-0.4684313,2.579113,-0.1421251,-0.2260333,249.9923,30.82489,-23.14662,0.18,0.12,0.13,20.36,0
164725,214864020,0,2.23,4.81,35.4,1.692629,1.126421,-0.01138303,-0.01035369,247.8572,-9.631269,-21.74903,0.14,0.19,0.14,20.36,0
175713,227063305,0,1.11,-18.06,88.6,-0.04986089,1.473646,-0.03495361,-0.02941397,250.1551,4.307098,-21.09367,0.16,0.19,0.16,20.36,0
415591,493663289,0,-0.38,1.35,207.81,-0.0337159,-0.00866782,0.4736393,0.4944699,0.00968633,0.02243836,-5.503395,0.09,0.11,0.11,20.36,4
179045,230763491,0,2.11,-4.11,96.49,-1.173074,4.88182,-1.326224,-1.72145,249.4547,18.55445,-23.29828,0.18,0.14,0.14,20.36,0
24817,58863945,0,-0.28,-1.2,3.34,-0.00352286,0.00053938,-2.193697,-2.24723,0.02915312,-0.02497328,-17.44795,0.02,0.02,-0.05,20.36,0
331232,399963284,0,26.97,5.49,162.08,-0.9075288,0.8324177,-1.832723,-1.918484,152.1129,244.1805,-2.594005,0.17,0.17,0.23,20.36,0
376257,449963276,0,24.72,-11.86,204.38,-0.1393212,-8.550176,0.0046001,0.03653059,2.307457,177.5642,-19.89783,0.15,0.15,0.16,20.36,4
140159,187563278,0,0.05,-31.52,142.49,-7.880354,6.080894,0.01443015,-0.00703881,388.1557,-177.2696,-21.68182,0.09,0.17,0.1,20.36,0
188046,240763656,0,-18.08,24.37,88.01,-3.887098,5.425081,6.767591,7.991315,252.0322,33.03252,-26.80415,0.18,0.13,0.11,20.36,0
52571,89663287,0,1.72,-0.84,333.49,3.306022,-1.54951,0.00518143,0.00603896,32.67596,-19.68535,-20.27102,0.05,0.05,0.01,20.36,0
150603,199163636,0,-0.77,-31.38,135.1,-6.983863,7.071857,0.01287219,-0.00433094,300.6063,-101.7626,-21.70068,0.11,0.18,0.1,20.36,0
24005,57963472,0,0.82,1.83,3.2,0.00222641,-0.01196806,-2.366464,-2.405874,0.02312849,-0.01451382,-15.30399,0.02,0.02,-0.05,20.36,0
181027,232963444,0,-2.77,-19.96,91.91,-0.7659804,2.794093,0.2001453,0.06687902,249.7185,20.4569,-23.24405,0.19,0.12,0.13,20.36,0
160950,210664034,0,0.62,7.32,101.51,-0.5331737,3.281,-0.00042746,-0.01744344,241.8822,-17.4224,-21.83187,0.12,0.2,0.12,20.36,0
334029,403063710,0,-6.76,-27.3,190.66,-7.272178,-1.579043,-1.424403,-1.448701,141.0392,238.3073,-7.150714,0.16,0.16,0.21,20.36,0
135572,182463652,0,-1.01,-28.13,144.77,-8.064241,5.757415,0.0201421,0.00100863,429.1689,-207.4114,-21.67334,0.09,0.16,0.1,20.36,0
297127,362063450,0,-0.54,0.05,326.66,-0.07392941,-0.09176069,0.08544445,-0.01273885,155.0859,239.8616,2.22845,0.23,0.23,0.3,20.36,3
115308,159863529,0,0.0,-29.64,334.43,1.339444,-0.6999576,0.04149963,0.00748013,24.14134,-15.46066,-21.41285,0.08,0.23,0.11,20.36,1
430061,510163353,0,-0.06,-0.16,207.81,-0.02651954,0.00137697,-0.0069834,0.00154203,-0.00045442,0.01081991,-0.02197501,0.08,0.09,0.1,20.36,4
91915,133564053,0,-2.21,-32.7,329.26,-1.957703,2.718813,-0.1904396,-0.143671,23.78913,-10.74692,-20.52062,0.07,-0.04,0.11,20.36,1
43468,79563995,0,-0.57,-4.66,328.01,3.279545,-2.075282,0.00960383,0.00443715,13.32491,-8.225843,-20.1119,0.04,0.04,-0.01,20.36,0
240996,299663420,0,30.49,13.47,243.41,-5.231081,-1.717017,0.4498139,-0.8371766,239.4323,189.7121,-21.16268,0.26,0.03,-0.25,20.36,2
227961,285163389,0,29.83,13.58,121.35,3.356668,3.315617,1.498149,0.03807448,265.1696,163.6109,-22.69653,0.23,0.05,-0.16,20.36,2
335829,405063743,0,0.26,-30.87,189.87,-9.529214,-1.539872,-1.432466,-1.44398,123.5973,235.5549,-10.02902,0.17,0.17,0.21,20.36,0
83372,123963728,0,-0.34,-30.82,329.61,5.098811,-2.51866,-0.06879703,-0.07147495,27.07855,-16.5531,-20.58022,0.07,0.08,0.07,20.36,1
202602,256963840,0,-27.7,-1.27,82.05,-4.315824,4.377467,-0.0335004,-1.128419,248.5312,82.52623,-20.32071,0.2,0.12,0.07,20.36,2
31304,66063564,0,-1.62,0.53,3.26,-0.03315831,0.01600407,-0.04173603,-0.00828618,-0.2585897,-0.1832238,-20.24715,0.03,0.03,-0.04,20.36,0
23826,57763552,0,0.74,1.59,3.18,-0.00236155,-0.01334071,-2.357015,-2.397372,0.02124289,-0.01206654,-14.82346,0.02,0.02,-0.05,20.36,0
257830,318363437,0,-2.18,2.64,158.2,-2.461556,1.376877,0.0501552,0.09666537,212.5836,203.4454,-19.46291,0.26,0.3,0.16,20.36,0
30134,64764084,0,2.06,0.33,3.24,-0.0284483,-0.00158255,-0.05111281,-0.00672171,-0.2579267,-0.1682541,-20.23713,0.02,0.03,-0.04,20.36,0
112283,156464056,0,0.04,-29.47,332.89,0.9233468,-0.4584102,0.00927522,-0.02170984,22.26202,-14.20653,-21.43452,0.08,0.24,0.13,20.36,1
112640,156863896,0,0.1,-29.98,332.95,0.9820842,-0.5038272,0.01637249,-0.01528574,22.5333,-14.40935,-21.4437,0.08,0.24,0.12,20.36,1
151594,200264029,0,1.62,-28.08,134.18,-6.990949,7.096336,0.00650988,-0.0114217,292.9383,-93.92633,-21.70905,0.11,0.18,0.1,20.36,0
360856,432863452,0,-1.71,3.99,200.21,-1.810811,-0.6166056,0.00641819,0.01447884,14.05378,202.858,-19.8354,0.16,0.16,0.17,20.36,0
27975,62363378,0,1.36,0.77,3.33,-0.1348762,-0.01600242,-0.05753825,-0.00666241,-0.1618644,-0.07166137,-20.22162,0.02,0.02,-0.05,20.36,0
68078,106863904,0,-1.61,2.54,329.24,0.8900476,-0.4819798,-0.00487502,-0.00797173,65.84003,-40.38153,-20.37883,0.06,0.07,0.04,20.36,0
182378,234463677,0,-0.81,6.2,90.55,-0.4871604,4.887798,0.4194379,0.3291462,249.8795,27.66584,-23.02682,0.19,0.12,0.13,20.36,0
419370,497863275,0,-0.8,-1.58,207.8,-0.02842569,-0.0048493,0.4738501,0.4960438,0.00429072,0.00690873,-3.418652,0.09,0.1,0.11,20.36,4
293291,357763504,0,0.37,-0.5,8.47,0.2422715,0.1654435,0.02314695,-0.07358898,155.2336,240.3238,1.990318,0.23,0.23,0.3,20.36,3
181207,233163364,0,-2.77,-16.21,91.33,-0.7306991,3.235671,0.2563698,0.1271027,249.7172,21.23014,-23.25085,0.19,0.12,0.13,20.36,0
304396,370163542,0,-0.23,-0.21,322.02,0.03219473,-0.04129231,-0.01578987,-0.02144038,155.1219,239.8951,1.993725,0.19,0.23,0.3,20.36,3
239103,297563427,0,25.74,-13.29,227.6,-3.583032,2.613768,0.6139193,-0.5033861,248.89,191.3569,-20.03778,0.25,0.05,-0.17,20.36,2
241715,300463933,0,-4.48,-24.0,241.82,2.128853,-3.650413,1.38031,0.6856137,243.9863,185.9604,-20.61101,0.26,0.01,-0.33,20.36,2
79365,119463862,0,-0.18,4.02,331.31,2.76657,-1.402585,0.00848689,0.00903696,89.87971,-55.97475,-20.29155,0.07,0.08,0.06,20.36,1
422703,501563461,0,-1.75,-0.32,207.84,-0.02885909,-0.00249275,0.4775827,0.5025557,0.00810677,-0.01248054,-1.560437,0.09,0.1,0.1,20.36,4
251165,310963898,0,8.54,4.25,173.43,0.7995771,-0.7529539,0.7826759,-0.2988722,226.6736,194.5674,-19.49913,0.26,0.16,-0.07,20.36,0
22202,55963439,0,0.54,1.91,3.52,9.585e-05,0.00659306,-2.253259,-2.299209,0.01411924,-0.01964265,-10.58101,0.01,0.02,-0.06,20.36,0
436081,517663685,0,-0.07,-0.16,207.52,-0.02804143,0.00383533,-0.01407356,-0.0016295,-0.00224142,0.01186568,-0.0309181,0.08,0.08,0.1,20.36,4
162748,212664067,0,-5.02,-16.76,48.45,1.820696,2.032747,0.03871781,0.03693719,242.1953,-13.49473,-21.79159,0.13,0.2,0.13,20.36,0
417392,495663322,0,-1.65,0.07,207.87,-0.02462157,0.00050849,0.4659339,0.4905223,0.00443285,0.01607103,-4.515561,0.09,0.1,0.11,20.36,4
309352,375663841,0,-0.2,-0.17,316.82,0.03650568,-0.03723622,-0.02038725,-0.00562537,155.1428,239.9025,1.923385,0.19,0.22,0.3,20.36,3
213932,269563798,0,-24.25,13.71,91.87,-3.269481,3.940309,0.5885633,-0.3406367,249.8674,121.5492,-17.77726,0.21,0.12,0.04,20.36,2
203052,257463640,0,-29.35,-11.88,80.79,-3.88388,3.346591,-0.1136018,-1.244189,246.1884,83.54112,-20.74586,0.2,0.13,0.07,20.36,2
11885,28063770,0,0.05,0.03,2.6,-0.01780594,0.01736304,-0.00242974,0.00143644,0.0,0.0,-0.00830028,0.0,0.01,-0.34,20.36,0
390299,465563700,0,21.37,-7.11,206.67,-0.173748,-9.626164,0.01294599,-0.00527143,0.279509,23.71062,-19.65761,0.11,0.14,0.15,20.36,4
324027,391963985,0,-0.22,-0.08,298.85,0.00076163,-0.02187043,-0.01222987,0.00095828,155.111,239.9191,1.921523,0.18,0.18,0.26,20.36,3
16884,50063300,0,0.12,0.1,1.36,-0.00227772,0.00402828,-0.2154947,-0.213564,-0.00064755,0.0006286,-0.02461259,0.01,0.02,-0.07,20.36,0
196671,250363981,0,-31.1,-1.24,88.21,-1.387687,3.809293,-0.345013,-0.5617487,246.4607,59.46727,-20.49701,0.19,0.14,0.12,20.36,2
303587,369263902,0,-0.24,-0.2,322.68,0.02080775,-0.04699755,-0.01217871,-0.02547836,155.1096,239.8899,2.01494,0.2,0.23,0.3,20.36,3
355183,426563473,0,-1.34,-1.94,205.46,-3.304195,-1.630203,-0.04371509,-0.03777979,26.85114,208.3444,-19.76206,0.16,0.16,0.18,20.36,0
75807,115463796,0,-1.22,3.77,322.22,1.876657,-1.429954,-0.00520561,0.00072368,82.49869,-51.61594,-20.25048,0.07,0.08,0.06,20.36,1
301876,367363829,0,-0.31,-0.15,323.93,-0.01599978,-0.05515787,0.00058579,-0.03190713,155.0747,239.882,2.068687,0.2,0.23,0.3,20.36,3
265306,326663449,0,-0.01,-20.35,151.03,-1.782441,1.029497,0.1796744,0.2042429,199.8253,210.4501,-19.14871,0.22,0.28,0.22,20.36,0
320606,388163839,0,-0.22,-0.09,303.34,0.00436095,-0.02581975,-0.01323673,0.0010278,155.1156,239.9155,1.918396,0.18,0.19,0.27,20.36,3
54552,91864073,0,1.48,2.37,334.3,0.9191133,-0.4053736,-0.00848154,-0.00685152,37.29595,-21.87553,-20.26591,0.05,0.06,0.01,20.36,0
197117,250863781,0,8.41,-18.15,89.8,1.448758,3.253121,-0.08367927,-0.3014634,248.8381,60.65601,-20.78377,0.19,0.14,0.12,20.36,2
174363,225563905,0,-0.66,5.75,93.27,-0.02726608,1.768471,-0.0149407,-0.0131502,250.1869,2.45398,-21.07242,0.16,0.19,0.15,20.36,0
299002,364163443,0,-0.47,0.0,325.66,-0.09635007,-0.07753176,0.0425762,-0.03265366,155.036,239.8701,2.175786,0.22,0.23,0.3,20.36,3
249099,308663985,0,12.48,12.47,181.74,-1.13779,1.439883,0.4846849,-0.4047913,229.0285,192.8246,-19.51177,0.25,0.07,-0.16,20.36,0
157799,207163768,0,-15.93,-27.0,126.07,-5.189936,8.29587,-0.04931734,-0.06018343,249.8046,-40.73547,-21.69738,0.12,0.19,0.11,20.36,0
89245,130563587,0,-1.85,-32.04,329.33,1.102792,0.8436306,-0.1502328,0.08254768,32.26716,-16.66337,-20.38309,0.06,-0.03,0.09,20.36,1
24186,58163392,0,0.81,1.8,3.21,-0.00103331,-0.01130325,-2.373318,-2.412142,0.02463676,-0.01646718,-15.78672,0.02,0.02,-0.05,20.36,0
117443,162263402,0,0.16,-29.71,334.62,1.402111,-0.7858818,-0.00111626,-0.03143107,24.94907,-15.96027,-21.40558,0.08,0.21,0.11,20.36,1
388766,463863547,0,23.44,-10.66,205.08,-0.1472575,-9.938224,0.02351716,0.00655746,0.5137146,40.62511,-19.66532,0.11,0.14,0.15,20.36,4
352398,423463880,0,-1.61,2.82,194.06,-1.242139,-0.2728088,-0.02008157,-0.00881007,31.61529,210.4995,-19.54726,0.16,0.17,0.19,20.36,0
386695,461563634,0,25.77,-11.88,204.45,-0.1461594,-9.948573,0.01393416,-0.0006137,0.8103763,63.62452,-19.66369,0.12,0.14,0.16,20.36,4
316555,383663973,0,-0.22,-0.11,308.71,0.01562399,-0.0290174,-0.01487834,0.0006264,155.124,239.9124,1.914028,0.18,0.2,0.28,20.36,3
154107,203063742,0,1.14,-28.15,125.81,-6.074131,7.755861,0.03214856,0.01394262,274.1195,-73.40179,-21.71266,0.11,0.19,0.1,20.36,0
200180,254264087,0,-26.01,-2.82,82.02,-0.8030439,4.294424,1.089886,-0.1460476,248.2068,72.852,-21.79778,0.2,0.13,0.09,20.36,2
319888,387363326,0,-0.22,-0.09,304.29,0.00708265,-0.02578232,-0.01342361,0.00110775,155.1175,239.9148,1.917718,0.18,0.19,0.27,20.36,3
23104,56963872,0,0.27,1.96,2.95,-0.00080842,0.0114747,-2.31933,-2.363198,0.018279,-0.00889117,-12.9184,0.02,0.02,-0.06,20.36,0
388677,463763587,0,27.12,-10.0,205.38,-0.1407036,-9.93892,0.02378411,0.0056003,0.5268987,41.62393,-19.66607,0.11,0.14,0.15,20.36,4
290072,354163278,0,27.23,-14.33,101.3,-0.1943931,-0.4992266,0.1523081,0.5309656,154.6257,239.7125,1.57631,0.23,0.23,0.3,20.36,3
138991,186263798,0,-0.06,-28.22,143.63,-8.04446,5.860849,0.01666204,-0.00372812,398.5502,-185.0555,-21.67548,0.09,0.16,0.1,20.36,0
200990,255163727,0,31.55,-9.19,80.5,3.017197,3.193752,1.687157,0.5348049,251.8285,74.89339,-20.93423,0.19,0.13,0.09,20.36,2
316015,383063380,0,-0.22,-0.11,309.43,0.01346138,-0.03061786,-0.01527702,0.00055349,155.1251,239.9126,1.913735,0.18,0.2,0.28,20.36,3
386604,461463674,0,24.72,-8.57,206.05,-0.1497899,-9.946285,0.00990088,-0.00475053,0.8234994,64.62585,-19.66335,0.12,0.14,0.16,20.36,4
368600,441463344,0,-0.21,1.75,206.81,-0.07500321,-0.02174172,-0.0239922,-0.01007452,2.606341,197.3893,-19.95217,0.15,0.16,0.16,20.36,0
53650,90863640,0,1.49,2.9,334.96,1.854374,-0.8654375,-0.00811871,-0.00252881,35.84822,-21.20451,-20.26025,0.05,0.05,0.01,20.36,0
331685,400463917,0,27.3,-1.76,161.94,-1.306398,-1.420837,-1.330188,-1.431012,151.5694,244.1796,-3.385986,0.17,0.17,0.23,20.36,0
436000,517563725,0,-0.07,-0.16,207.52,-0.0277729,0.0037756,-0.01403075,-0.00122108,-0.00187108,0.01177729,-0.03070394,0.08,0.08,0.1,20.36,4
318535,385863926,0,-0.22,-0.1,306.08,0.00807758,-0.02966283,-0.01394828,0.00071618,155.1193,239.9124,1.916275,0.18,0.19,0.28,20.36,3
329343,397863291,0,-0.23,-0.06,291.98,-0.00403514,-0.01654036,-0.4779734,-0.461926,155.1047,239.9232,1.903762,0.17,0.18,0.25,20.36,3
317815,385063413,0,-0.22,-0.11,307.04,0.00849161,-0.02941437,-0.01416745,0.00071755,155.1206,239.9134,1.915531,0.18,0.2,0.28,20.36,3
415410,493463369,0,-0.19,1.19,207.77,-0.03288084,-0.01017547,0.4735426,0.4971374,0.01059546,0.02330045,-5.602275,0.09,0.11,0.11,20.36,4
132329,178863426,0,-0.76,-28.34,145.31,-8.201592,5.596661,0.01383804,-0.00600026,458.5346,-227.7263,-21.65087,0.08,0.16,0.11,20.36,0
172111,223064072,0,-1.38,-22.87,98.12,-0.03715903,3.484496,0.1201599,0.1318232,250.1329,-6.014552,-21.16932,0.16,0.18,0.15,20.36,0
64382,102763878,0,1.35,-11.65,327.8,0.8825553,-0.4846735,-0.2040031,-0.1945097,56.56341,-34.95485,-20.11933,0.06,0.07,0.03,20.36,0
285203,348763772,0,-1.07,4.59,147.13,-1.852535,1.326561,-0.00145534,0.01389043,160.7149,236.3166,-18.69498,0.22,0.24,0.31,20.36,0
34635,69763750,0,1.32,-0.84,3.36,-0.0163837,0.00708363,-0.01824532,-0.00617428,-0.2815149,-0.167476,-20.27407,0.03,0.03,-0.03,20.36,0
113886,158263336,0,-0.39,-29.76,334.72,1.185149,-0.6093433,0.04893805,0.01656508,23.37743,-14.98692,-21.4312,0.08,0.24,0.12,20.36,1
267644,329264075,0,1.35,3.41,149.96,-1.509645,1.134441,-0.02188607,-0.00839352,193.4973,214.7231,-18.98626,0.23,0.27,0.24,20.36,0
249995,309663585,0,12.62,13.97,181.15,-0.1227337,0.6284829,0.5628309,-0.7460526,227.3413,194.3252,-19.52509,0.25,0.09,-0.14,20.36,0
282142,345363466,0,1.36,2.92,147.66,-0.5772172,0.5027635,-0.01928822,-0.01102126,167.3364,231.9144,-18.67405,0.22,0.24,0.3,20.36,0
373647,447063603,0,16.32,-9.08,205.41,-0.02717352,-2.907646,-0.00920213,0.00202302,2.554261,194.7417,-19.95167,0.15,0.14,0.16,20.36,4
162924,212863987,0,-2.39,-17.98,36.41,2.274884,2.172276,0.02926183,0.03172109,242.5903,-13.10521,-21.7843,0.13,0.2,0.13,20.36,0
97160,139463359,0,-1.57,-29.98,329.41,-4.587876,4.289248,0.2670738,-0.0250383,12.81485,-5.386893,-21.18397,0.08,0.05,0.14,20.36,1
225537,282463636,0,-26.37,-12.97,99.43,-0.6870277,0.5656932,0.3969694,-1.139229,247.6578,154.6395,-21.23956,0.23,0.04,-0.18,20.36,2
260354,321163983,0,-0.23,-11.64,158.26,-0.672695,0.4667594,0.08393938,0.09691793,209.0124,205.5728,-19.39641,0.22,0.3,0.18,20.36,0
390928,466263420,0,15.53,-7.31,206.61,-0.1761235,-8.870139,0.01157751,-0.00353309,0.1629503,17.15135,-19.66098,0.1,0.14,0.15,20.36,4
323937,391864025,0,-0.22,-0.08,298.97,0.00100007,-0.0228924,-0.01228731,0.00058475,155.1109,239.9188,1.921381,0.18,0.18,0.26,20.36,3
206197,260963906,0,-25.85,6.52,79.9,-5.988078,5.424848,-1.485232,-2.06191,245.7594,98.08865,-23.36324,0.2,0.13,0.06,20.36,2
421171,499863308,0,0.98,-1.5,207.73,-0.023119,-0.00679791,0.4760924,0.5026135,0.00544508,-0.00435835,-2.418903,0.09,0.1,0.1,20.36,4
334300,403363590,0,-2.76,-29.51,193.28,-7.856346,-1.432598,-1.417363,-1.438485,138.7809,237.8438,-7.583075,0.16,0.16,0.21,20.36,0
14131,46963707,0,0.07,0.06,1.47,-0.00891545,0.00834663,-0.000416,-0.00021521,-0.01142764,0.01070293,-0.00031604,0.01,0.02,-0.08,20.36,0
314573,381464020,0,-0.21,-0.12,311.11,0.01832832,-0.02764695,-0.01624832,0.00011761,155.1284,239.9124,1.912848,0.18,0.2,0.29,20.36,3
172200,223164032,0,-6.07,-19.57,103.98,-0.02912602,3.740431,0.1052663,0.1180128,250.1324,-5.667464,-21.15684,0.16,0.18,0.15,20.36,0
213571,269163958,0,4.61,26.32,93.99,-0.7944965,4.864145,1.492964,0.5860391,252.2424,120.2772,-17.74573,0.21,0.12,0.05,20.36,2
46081,82463668,0,1.89,2.14,327.4,0.5610718,-0.3181666,-0.01710209,-0.02290074,18.50355,-11.54821,-20.10806,0.04,0.05,-0.01,20.36,0
319256,386663606,0,-0.22,-0.1,305.12,0.00814818,-0.0264445,-0.01371779,0.00082265,155.1183,239.9137,1.917007,0.18,0.19,0.28,20.36,3
405953,482963404,0,0.35,-1.85,207.61,-0.04202711,-0.01614715,1.24859,1.293999,0.01222093,0.02908424,-11.09158,0.1,0.12,0.13,20.36,4
427027,506364040,0,-0.07,-0.15,207.91,-0.02560622,0.00516256,-0.00127396,0.00973909,0.00257364,0.01173992,-0.06971828,0.09,0.09,0.1,20.36,4
391017,466363380,0,13.69,-3.68,207.55,-0.176682,-8.715915,0.01082771,-0.00458844,0.146393,16.26079,-19.66146,0.1,0.14,0.15,20.36,4
92447,134163813,0,-1.18,-32.6,329.33,-2.49431,2.969338,-0.1342297,-0.150933,22.19574,-9.995491,-20.60793,0.07,-0.03,0.11,20.36,1
191906,245063602,0,24.16,-11.54,84.58,-2.496002,3.812832,2.613074,2.244505,255.1406,39.2334,-25.98858,0.18,0.13,0.12,20.36,2
215284,271064031,0,-1.4,-25.21,93.43,1.235487,0.2123936,-0.6946236,-1.819659,249.1663,119.9949,-19.70439,0.21,0.14,0.06,20.36,2
289171,353163678,0,9.54,13.05,109.81,-1.301728,-0.2244853,8.424479,8.646152,154.913,240.1131,-1.587909,0.23,0.23,0.3,20.36,3
72224,111463730,0,-1.17,3.29,327.47,1.090808,-0.6860393,-0.00388495,-0.00157518,74.71957,-45.92215,-20.24694,0.06,0.07,0.05,20.36,1
345286,415563708,0,1.21,-8.54,198.19,-0.9978598,-0.3886863,-0.03770689,-0.0054344,49.36486,217.1951,-19.53956,0.16,0.18,0.2,20.36,0
67989,106763944,0,1.39,4.1,329.24,0.9578873,-0.5213474,-0.00600111,-0.00886598,65.74409,-40.32921,-20.37801,0.06,0.07,0.04,20.36,0
173371,224463512,0,1.1,1.04,81.92,-0.02326872,3.329654,0.0187049,0.02971129,250.1958,-0.4872472,-21.07579,0.16,0.18,0.15,20.36,0
105346,148663844,0,-0.77,-30.48,331.42,-1.806991,1.512946,-0.01580537,-0.03808392,14.5431,-8.292962,-21.15549,0.08,0.22,0.15,20.36,1
101876,144763738,0,2.81,-30.63,329.0,-3.559553,2.978204,0.1199176,0.02082732,11.57323,-5.503513,-21.13609,0.08,0.16,0.16,20.36,1
426664,505963367,0,-0.06,-0.15,207.9,-0.02593748,0.00497689,-3.869e-05,0.01069338,0.00291102,0.01068898,-0.07369599,0.09,0.09,0.1,20.36,4
35446,70663390,0,-1.01,1.22,3.13,-0.0133366,0.00768411,-0.01245506,-0.00159294,-0.2764172,-0.1693731,-20.27685,0.03,0.03,-0.03,20.36,0
