LineNo,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip,labels,labels
200475,254563967,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
131454,177863826,0,0.1617591,0.1252883,0.2693433,0,0,0
247234,306563992,0,0.1157706,0.1022587,0.1924091,0,0,0
218273,274363544,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
170064,220763326,0,0.1226667,0.1252232,0.1828926,0,0,0
368985,441864017,0,0.1185778,0.1234277,0.2100344,0,0,0
332704,401563477,0,0.1390453,0.1427118,0.2413383,0,0,0
87581,128663514,0,0.1604718,0.1358122,0.2788295,0,1,0
385099,459763521,0,0.1359054,0.1515259,0.3096054,0,4,0
315771,382763500,0,0.1042925,0.09920283,0.00298156,0,3,0
88024,129163314,0,0.2051212,0.1374005,0.2966202,0,1,0
312709,379364027,0,0.08782699,0.08686616,0.00283464,0,3,0
204069,258564033,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
325317,393363425,0,0.1039695,0.115214,0.00272305,0,3,0
390863,466163460,0,0.1259285,0.1392406,0.2073417,0,4,0
146938,195063610,0,0.1695908,0.134088,0.2535993,0,0,0
431741,512263346,0,0.00283382,0.00288028,0.00285775,0,4,0
223400,280063763,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
225383,282263716,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
223761,280463603,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
13560,46263987,0,0.0027037,0.00282979,0.00268264,0,0,0
378356,452264022,0,0.1260272,0.1578794,0.253162,0,4,0
392125,467563733,0,0.1121865,0.1242072,0.1475302,0,4,0
327387,395663338,0,0.1171972,0.1094777,0.00269352,0,3,0
264612,325863769,0,0.1004963,0.1175654,0.1701102,0,0,0
80546,120763342,0,0.1068112,0.1160012,0.1709499,0,1,0
209826,264963972,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
381148,455363615,0,0.1284303,0.1492183,0.2836082,0,4,0
328287,396663771,0,0.1183956,0.1000988,0.00310335,0,3,0
303431,369063982,0,0.07621407,0.08470766,0.00275342,0,3,0
395185,470964039,0,0.1158579,0.1186292,0.1717822,0,4,0
214679,270363478,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
13816,46563867,0,0.00292879,0.00270577,0.00284873,0,0,0
249571,309163785,0,0.1285897,0.1148599,0.1614223,0,0,0
238948,297363507,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
119248,164263435,0,0.1490538,0.1383063,0.2370465,0,1,0
94872,136863566,0,0.2454831,0.1717736,0.4209579,0,1,0
319193,386563646,0,0.1063943,0.1099999,0.0028679,0,3,0
213327,268864078,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
272353,334463661,0,0.1186628,0.1267698,0.1541992,0,0,0
190589,243563369,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
187712,240363816,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
257047,317463797,0,0.124059,0.1029937,0.1961329,0,0,0
417958,496263915,0,0.1181933,0.1203029,0.1703577,0,4,0
38805,74363576,0,0.1230942,0.1146559,0.1774163,0,0,0
155754,204863855,0,0.1592635,0.123171,0.2649265,0,0,0
38175,73663856,0,0.1291198,0.1247035,0.2013767,0,0,0
346031,416363388,0,0.1439791,0.1214696,0.2268417,0,0,0
161967,211763594,0,0.1246402,0.1114429,0.1760465,0,0,0
11746,27863850,0,0.00272301,0.00257137,0.00301559,0,0,0
276044,338563687,0,0.1055888,0.1159035,0.1431202,0,0,0
232301,289963968,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
48001,84563661,0,0.1254679,0.116335,0.1362481,0,0,0
20517,54063366,0,0.1193278,0.1310643,0.1877342,0,0,0
25294,59363745,0,0.110789,0.108305,0.1333167,0,0,0
370255,443263457,0,0.1210935,0.1187829,0.1766659,0,0,0
337566,406963816,0,0.1813952,0.1315403,0.3070405,0,0,0
281360,344463826,0,0.1144518,0.1007449,0.1840191,0,0,0
220705,277063297,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
150450,198963716,0,0.1645471,0.1371321,0.2374391,0,0,0
367456,440163864,0,0.1091667,0.1112053,0.1805876,0,0,0
285411,348963692,0,0.1176861,0.1155449,0.1278107,0,0,0
309919,376263601,0,0.08743903,0.07915151,0.00299158,0,3,0
10305,26063737,0,0.00274679,0.00258143,0.0029902,0,0,0
79212,119263942,0,0.1089008,0.1133891,0.1849211,0,1,0
431424,511863506,0,0.00289048,0.00280322,0.00285368,0,4,0
300641,365963556,0,0.08017186,0.07407584,0.00291184,0,3,0
415707,493764082,0,0.1138059,0.1294987,0.1495132,0,4,0
205595,260263353,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
94963,136963526,0,0.2309913,0.1529428,0.378652,0,1,0
191842,244963642,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
108215,151863397,0,0.1571725,0.1324929,0.2574967,0,1,0
93718,135564086,0,0.2592442,0.1581623,0.3932781,0,1,0
305505,371363895,0,0.07528462,0.07721368,0.00268895,0,3,0
132536,179063346,0,0.1676107,0.135171,0.2604924,0,0,0
65040,103463598,0,0.1190197,0.11741,0.2024058,0,0,0
136858,183863925,0,0.1531537,0.1258259,0.2504663,0,0,0
54758,92063993,0,0.1181131,0.1182819,0.1972916,0,0,0
82329,122763375,0,0.1404655,0.1293957,0.2611727,0,1,0
175468,226763425,0,0.1218023,0.1204878,0.1735635,0,0,0
272172,334263741,0,0.1181332,0.1197928,0.1535128,0,0,0
264431,325663849,0,0.1005632,0.1207852,0.1650961,0,0,0
316671,383763933,0,0.1123395,0.1149543,0.00294021,0,3,0
14159,46963707,0,0.00295716,0.00291055,0.00266823,0,0,0
242376,301163653,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
151620,200264029,0,0.1633244,0.1333898,0.2527025,0,0,0
200837,254963807,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
107415,150963757,0,0.1463827,0.1290828,0.2290478,0,1,0
49804,86563694,0,0.105869,0.1074568,0.123634,0,0,0
396351,472263519,0,0.1170027,0.118243,0.1601669,0,4,0
113821,158163376,0,0.1390523,0.1273284,0.250304,0,1,0
92205,133863933,0,0.2591617,0.1656231,0.3676763,0,1,0
278207,340963560,0,0.1096251,0.111276,0.1725116,0,0,0
433406,514363339,0,0.00282239,0.00287419,0.00289863,0,4,0
108038,151663477,0,0.1569747,0.1173245,0.2755336,0,1,0
64766,103163718,0,0.1275593,0.1258566,0.1713402,0,0,0
255876,316163484,0,0.1036845,0.1213721,0.1574932,0,0,0
396439,472363479,0,0.1160127,0.122469,0.1780357,0,4,0
163311,213263827,0,0.1185666,0.1336855,0.1820175,0,0,0
432058,512664019,0,0.00293218,0.00273112,0.00278364,0,4,0
5264,19763758,0,0.00275649,0.0030623,0.00283107,0,0,0
143154,190863624,0,0.1776887,0.1203218,0.2442985,0,0,0
172137,223064072,0,0.1355994,0.1276573,0.1996148,0,0,0
407782,484963437,0,0.1065505,0.1025276,0.1754631,0,4,0
261461,322363503,0,0.1236578,0.122728,0.1721853,0,0,0
19079,52464006,0,0.1332608,0.1277762,0.2049475,0,0,0
6705,21563871,0,0.00301449,0.00275526,0.00281736,0,0,0
36821,72163623,0,0.1114053,0.11128,0.1444697,0,0,0
17630,50863813,0,0.1300633,0.127825,0.3095624,0,0,0
114444,158863929,0,0.1387036,0.1399806,0.2569372,0,1,0
37275,72663423,0,0.1265662,0.1091783,0.1844466,0,0,0
374756,448263956,0,0.1137961,0.134663,0.2259492,0,4,0
147118,195263530,0,0.1625323,0.1262316,0.2464511,0,0,0
151170,199763396,0,0.1526121,0.1417488,0.2570279,0,0,0
165382,215563740,0,0.11902,0.101171,0.1388144,0,0,0
429924,509963433,0,0.00289557,0.00267093,0.00259602,0,4,0
26737,60963938,0,0.106959,0.1156632,0.1715399,0,0,0
124431,170063614,0,0.1413765,0.121803,0.2095105,0,0,0
111598,155663543,0,0.1551885,0.1155544,0.2671541,0,1,0
15741,48763820,0,0.00337664,0.00354076,0.00261195,0,0,0
62873,101063725,0,0.1176691,0.1101478,0.1309865,0,0,0
89359,130663547,0,0.2008208,0.1513641,0.3284245,0,1,0
227984,285163389,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
252273,312163418,0,0.1435364,0.1157874,0.1774765,0,0,0
226909,283963869,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
18622,51963373,0,0.1289626,0.1209682,0.197551,0,0,0
269652,331464028,0,0.1347284,0.1266749,0.2145665,0,0,0
105637,148963724,0,0.1587831,0.12961,0.2161952,0,1,0
333784,402763830,0,0.154638,0.1444401,0.316283,0,0,0
301902,367363829,0,0.07586414,0.08547254,0.00285577,0,3,0
70719,109763577,0,0.109629,0.1312721,0.1961959,0,1,0
307755,373863728,0,0.07856001,0.07526285,0.00306253,0,3,0
397878,473963672,0,0.102646,0.1231186,0.1541019,0,4,0
85442,126263641,0,0.1639086,0.13176,0.2169546,0,1,0
40701,76463569,0,0.1101972,0.1347422,0.1808372,0,0,0
88113,129263274,0,0.1872846,0.1330576,0.2714405,0,1,0
61883,99963332,0,0.1187309,0.1062431,0.1820499,0,0,0
74500,113963563,0,0.1223811,0.1179694,0.1815718,0,1,0
60532,98463932,0,0.1347411,0.1239146,0.2089191,0,0,0
399409,475663825,0,0.1246727,0.1061264,0.160999,0,4,0
69907,108863937,0,0.1259632,0.1248925,0.1955266,0,1,0
142075,189663271,0,0.1567915,0.137192,0.2505177,0,0,0
144055,191864057,0,0.1666796,0.1240978,0.2738967,0,0,0
57737,95363506,0,0.1285066,0.1204336,0.1985634,0,0,0
387983,462963907,0,0.1501513,0.1668226,0.2564715,0,4,0
434626,515863572,0,0.00301582,0.0028745,0.00285075,0,4,0
137850,184963485,0,0.1622803,0.1274063,0.268584,0,0,0
233284,291063528,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
97808,140163912,0,0.2306908,0.161653,0.3562143,0,1,0
425161,504264047,0,0.1212098,0.1095348,0.1600228,0,4,0
438891,521063991,0,0.00265385,0.00269389,0.00273421,0,4,0
429371,509263713,0,0.00272161,0.00294364,0.002577,0,4,0
108571,152264070,0,0.155323,0.1379036,0.2498767,0,1,0
107860,151463557,0,0.1559587,0.1221548,0.2708054,0,1,0
246422,305663519,0,0.1127711,0.1088346,0.1862632,0,0,0
315592,382563580,0,0.1081044,0.09626797,0.00241093,0,3,0
258305,318864070,0,0.1189165,0.1167359,0.1567681,0,0,0
282528,345763306,0,0.1098476,0.1253102,0.1444878,0,0,0
302261,367763669,0,0.08087639,0.07892664,0.00261934,0,3,0
60080,97963299,0,0.1164273,0.1200762,0.2129193,0,0,0
342158,412063442,0,0.1254598,0.1275321,0.1926828,0,0,0
222057,278563530,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
122993,168463421,0,0.1983601,0.1464611,0.3694303,0,0,0
147927,196164003,0,0.1621287,0.1282276,0.2667104,0,0,0
271002,332963428,0,0.1250611,0.1084525,0.1567434,0,0,0
186806,239363383,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
340720,410464082,0,0.1285348,0.1126946,0.1896976,0,0,0
21508,55163759,0,0.1261324,0.121186,0.1500815,0,0,0
324055,391963985,0,0.1072724,0.1187168,0.00297082,0,3,0
67653,106363271,0,0.1184423,0.1186006,0.1453515,0,0,0
344230,414363355,0,0.121938,0.09919592,0.1828925,0,0,0
143245,190963584,0,0.1716838,0.1223039,0.270359,0,0,0
218453,274563464,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
206945,261763586,0,6.00E-07,6.00E-07,6.00E-07,0,2,0
142165,189764064,0,0.1589886,0.1208458,0.2532177,0,0,0
124971,170663374,0,0.1495168,0.12137,0.2080133,0,0,0
428580,508263280,0,0.00297505,0.00315755,0.00250736,0,4,0
243179,302063293,0,6.00E-07,6.00E-07,6.00E-07,0,0,0
144416,192263897,0,0.1673561,0.121713,0.2835712,0,0,0
256415,316764077,0,0.1434558,0.1296776,0.1685964,0,0,0
422997,501863341,0,0.11384,0.1038341,0.1519577,0,4,0
153322,202163269,0,0.1711555,0.1417736,0.2720309,0,0,0
91583,133163380,0,0.2646744,0.1590867,0.3824855,0,1,0
162237,212063474,0,0.1098698,0.1288814,0.2196938,0,0,0
101190,143964058,0,0.1892044,0.1384086,0.2988968,0,1,0
183576,235763990,0,6.00E-07,6.00E-07,6.00E-07,0,0,4
414536,492463769,0,0.1028242,0.1152199,0.1548721,0,4,4
29082,63563731,0,0.1190555,0.1148933,0.1474304,0,0,4
324957,392963585,0,0.1062572,0.1146657,0.00271771,0,3,4
293941,358464057,0,0.1624085,0.4963636,0.7362257,0,3,4
65761,104263278,0,0.1213845,0.1112384,0.164646,0,0,4
123801,169363894,0,0.134532,0.1417143,0.2758635,0,0,4
326665,394863658,0,0.1048448,0.1130719,0.00295079,0,3,4
102612,145563418,0,0.1733011,0.1388622,0.3066416,0,1,4
355209,426563473,0,0.117949,0.1109724,0.1635586,0,0,4
230148,287563262,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
210997,266263452,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
376826,450563869,0,0.1520115,0.159124,0.24698,0,4,4
93983,135863966,0,0.2465128,0.162196,0.4000881,0,1,4
112665,156863896,0,0.1645023,0.134917,0.2584062,0,1,4
295906,360664010,0,0.07702502,0.09512463,0.05836896,0,3,4
4623,18964078,0,0.00285302,0.00294728,0.00276399,0,0,4
263172,324263576,0,0.1189279,0.1180946,0.1739132,0,0,4
56115,93563393,0,0.1246682,0.1235286,0.2047307,0,0,4
6626,21463911,0,0.00268547,0.00310055,0.00280765,0,0,4
353595,424763360,0,0.1167141,0.1270694,0.1699049,0,0,4
388703,463763587,0,0.1416737,0.1734679,0.2716254,0,4,4
436511,518163485,0,0.00280618,0.00296641,0.00312637,0,4,4
152692,201463549,0,0.169048,0.1204582,0.2696413,0,0,4
307036,373064048,0,0.07670242,0.07911429,0.00271858,0,3,4
2538,16363452,0,0.00288781,0.00263371,0.00259711,0,0,4
204432,258963873,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
62784,100963765,0,0.1161162,0.1120212,0.136341,0,0,4
321172,388763599,0,0.1055206,0.1007396,0.00264617,0,3,4
127674,173663840,0,0.1623793,0.119674,0.250616,0,0,4
151890,200563909,0,0.1594746,0.1293775,0.256885,0,0,4
35561,70763350,0,0.1176799,0.1174074,0.1766032,0,0,4
216383,272263551,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
60351,98264012,0,0.1270658,0.121748,0.2148268,0,0,4
64497,102863838,0,0.1190687,0.1190981,0.2233654,0,0,4
405981,482963404,0,0.1196892,0.1142463,0.2037656,0,4,4
105014,148264004,0,0.1689671,0.1375759,0.3060001,0,1,4
389692,464863980,0,0.1350447,0.1555025,0.2838302,0,4,4
237779,296064027,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
23674,57563632,0,0.1274057,0.1273823,0.1347016,0,0,4
339727,409363689,0,0.1622189,0.121064,0.2579409,0,0,4
341076,410863922,0,0.1289407,0.1269462,0.202466,0,0,4
119959,165063948,0,0.1336517,0.1263476,0.2852913,0,1,4
40518,76263649,0,0.1220146,0.1317346,0.1345756,0,0,4
372863,446163963,0,0.1119161,0.1196217,0.1706483,0,0,4
58277,95963266,0,0.1093916,0.106987,0.1452584,0,0,4
321443,389063479,0,0.1067004,0.1105188,0.00256477,0,3,4
348191,418763261,0,0.1257303,0.1176048,0.1611643,0,0,4
194720,248164028,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
209466,264563299,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
394555,470263486,0,0.1191542,0.1116935,0.1929448,0,4,4
50072,86863574,0,0.1024639,0.116012,0.1611896,0,0,4
352874,423963680,0,0.1224515,0.1109682,0.1407718,0,0,4
104570,147763371,0,0.1689969,0.1298366,0.284337,0,1,4
132355,178863426,0,0.1601297,0.1262756,0.2898759,0,0,4
309648,375963721,0,0.07613905,0.06451192,0.00273312,0,3,4
336485,405763463,0,0.2023891,0.1220218,0.2687132,0,0,4
253534,313563691,0,0.1326283,0.1171553,0.1319551,0,0,4
166734,217063973,0,0.1179619,0.121126,0.177437,0,0,4
350081,420864087,0,0.1244049,0.115998,0.1859928,0,0,4
302442,367963589,0,0.09365831,0.07539709,0.00243032,0,3,4
408502,485763950,0,0.115206,0.1081148,0.2058504,0,4,4
153413,202264062,0,0.1652901,0.146548,0.2758785,0,0,4
323515,391363392,0,0.1048538,0.09999613,0.00278161,0,3,4
303250,368864062,0,0.08196804,0.08194178,0.00275937,0,3,4
318742,386063846,0,0.1135275,0.1054331,0.00301126,0,3,4
212977,268463405,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
254794,314963964,0,0.10309,0.117702,0.1669606,0,0,4
333606,402563910,0,0.1589691,0.1440539,0.3053968,0,0,4
194271,247663395,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
230598,288063895,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
286672,350363965,0,0.08357169,0.0944342,1.017835,0,3,4
53138,90263880,0,0.1159016,0.1161666,0.1725845,0,0,4
356199,427663866,0,0.1117475,0.1169888,0.1757503,0,0,4
3817,17963645,0,0.00292475,0.00263344,0.00282255,0,0,4
294031,358564017,0,0.1349552,0.6630788,0.4627366,0,3,4
224029,280763483,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
286400,350064085,0,0.103667,0.1116479,0.150672,0,0,4
274244,336563654,0,0.1262205,0.119545,0.2029811,0,0,4
193818,247163595,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
211805,267163925,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
90871,132363700,0,0.2454298,0.1514997,0.3580129,0,1,4
250562,310263345,0,0.1264537,0.1243155,0.1635239,0,0,4
8306,23563904,0,0.0029341,0.00269083,0.00262408,0,0,4
75565,115163916,0,0.113251,0.1201895,0.1766726,0,1,4
305234,371064015,0,0.08142395,0.08538816,0.00308547,0,3,4
261190,322063623,0,0.1311931,0.1182691,0.203413,0,0,4
41328,77163289,0,0.1228127,0.1122827,0.1672999,0,0,4
326217,394363858,0,0.1050974,0.09051241,0.00279374,0,3,4
89714,131063387,0,0.2008435,0.1535242,0.3450832,0,1,4
289288,353263638,0,0.110428,0.1291493,0.1862138,0,3,4
245069,304163286,0,6.00E-07,6.00E-07,6.00E-07,0,0,4
240933,299563460,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
187623,240263856,0,6.00E-07,6.00E-07,6.00E-07,0,0,4
320725,388263799,0,0.1081813,0.104278,0.00299943,0,3,4
257947,318463397,0,0.1222423,0.1252347,0.1647778,0,0,4
279469,342363833,0,0.1246777,0.1279659,0.1702003,0,0,4
213958,269563798,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
21782,55463639,0,0.1232215,0.1420776,0.1491112,0,0,4
84288,124963328,0,0.1454538,0.1248368,0.2221908,0,1,4
433009,513863539,0,0.002769,0.00307738,0.00275643,0,4,4
240212,298763780,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
177629,229163298,0,0.1262937,0.117352,0.1800126,0,0,4
315860,382863460,0,0.0986991,0.09628584,0.00288246,0,3,4
260830,321663783,0,0.1200186,0.1222983,0.180045,0,0,4
373763,447163563,0,0.1223251,0.125928,0.2102499,0,4,4
397337,473363912,0,0.116767,0.1191215,0.1544165,0,4,4
372504,445763290,0,0.1224011,0.105979,0.1768822,0,0,4
88558,129763907,0,0.1769994,0.1337491,0.2917661,0,1,4
226366,283363276,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
328018,396363891,0,0.1084402,0.1109579,0.00258029,0,3,4
154133,203063742,0,0.1449125,0.1271117,0.2255334,0,0,4
66120,104663951,0,0.1144815,0.1162179,0.1672814,0,0,4
324234,392163905,0,0.1121151,0.118002,0.00294045,0,3,4
72431,111663650,0,0.115017,0.1164076,0.1264344,0,1,4
7904,23063271,0,0.00288338,0.00281394,0.00296038,0,0,4
50884,87764047,0,0.1119938,0.119732,0.1788867,0,0,4
378805,452763822,0,0.1365876,0.1517307,0.2583607,0,4,4
65579,104063358,0,0.1339551,0.111289,0.2051455,0,0,4
163850,213863587,0,0.1128539,0.1099584,0.1694996,0,0,4
183936,236163830,0,6.00E-07,6.00E-07,6.00E-07,0,0,4
42140,78063762,0,0.1225329,0.1154339,0.197624,0,0,4
96119,138263839,0,0.2275778,0.1601799,0.3866501,0,1,4
284781,348263972,0,0.1274453,0.1300073,0.2102827,0,0,4
307577,373663808,0,0.0794968,0.07422649,0.00280481,0,3,4
238589,296963667,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
125242,170964087,0,0.1295103,0.1264156,0.1587807,0,0,4
262272,323263976,0,0.1104115,0.1067397,0.2039748,0,0,4
49261,85963934,0,0.1269069,0.1185749,0.1813093,0,0,4
254884,315063924,0,0.1236777,0.1121251,0.1529436,0,0,4
259207,319863670,0,0.1281661,0.1363043,1.213237,0,0,4
129385,175563913,0,0.1630535,0.1200771,0.2499731,0,0,4
111242,155263703,0,0.1529273,0.1264084,0.2170615,0,1,4
60258,98164052,0,0.1339368,0.1263738,0.221387,0,0,4
183125,235263357,0,6.00E-07,6.00E-07,6.00E-07,0,0,4
354667,425963713,0,0.1197092,0.1123926,0.2051345,0,0,4
8947,24363584,0,0.00285806,0.00278092,0.00262644,0,0,4
51874,88863607,0,0.1195719,0.1287483,0.1878466,0,0,4
263441,324563456,0,0.1153233,0.1138522,0.1748309,0,0,4
60622,98563892,0,0.1408862,0.1288699,0.213357,0,0,4
329369,397863291,0,0.1416614,0.1647293,1.726985,0,3,4
108660,152364030,0,0.1378258,0.1268045,0.2605523,0,1,4
346212,416563308,0,0.1239238,0.1241945,0.2064942,0,0,4
292877,357263704,0,2.33808,3.032443,3.165876,0,3,4
396619,472563399,0,0.1089379,0.1203843,0.1678276,0,4,4
334773,403863390,0,0.165314,0.1416875,0.3138456,0,0,4
105193,148463924,0,0.1578872,0.1438589,0.2769244,0,1,4
354134,425363953,0,0.1226422,0.1047665,0.2043143,0,0,4
19527,52963806,0,0.134878,0.1225016,0.2044144,0,0,4
146398,194463850,0,0.1830027,0.1204039,0.2696562,0,0,4
91672,133263340,0,0.2660432,0.1587296,0.4006948,0,1,4
438401,520463398,0,0.00292256,0.00266695,0.00262672,0,4,4
4782,19163998,0,0.00320167,0.00257213,0.00276031,0,0,4
241744,300463933,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
135600,182463652,0,0.1610944,0.1153452,0.2420591,0,0,4
241112,299763380,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
329821,398363924,0,0.2479345,0.2158746,1.084127,0,3,4
22684,56464072,0,0.1194059,0.140166,0.1772429,0,0,4
31694,66463404,0,0.1141891,0.1151242,0.1717994,0,0,4
102167,145063618,0,0.1763698,0.1286661,0.3094182,0,1,4
163491,213463747,0,0.1006647,0.1163386,0.1395662,0,0,4
307127,373164008,0,0.0829166,0.07533272,0.00284022,0,3,4
232752,290463768,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
11507,27563970,0,0.00281312,0.00266643,0.00286723,0,0,4
159086,208564041,0,0.1354314,0.1232319,0.1859787,0,0,4
207034,261863546,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
385732,460464074,0,0.1320287,0.1538254,0.2344183,0,4,4
43761,79863875,0,0.1273599,0.130054,0.1711361,0,0,4
332340,401163637,0,0.1392748,0.1280109,0.1975245,0,0,4
147657,195863290,0,0.1685042,0.1392257,0.2468147,0,0,4
351343,422263527,0,0.1153177,0.1252561,0.198049,0,0,4
173038,224063672,0,0.1204384,0.121124,0.1382395,0,0,4
314150,380963387,0,0.07975387,0.07386826,0.00268866,0,3,4
263980,325164049,0,0.1143197,0.1098571,0.15684,0,0,4
89535,130863467,0,0.2058863,0.1504523,0.3721582,0,1,4
357368,428963346,0,0.107748,0.1140037,0.1930899,0,0,4
315322,382263700,0,0.08181768,0.07968844,0.00285067,0,3,4
233373,291163488,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
201733,255963407,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
227809,284963469,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
319013,386363726,0,0.1124495,0.1089138,0.0026927,0,3,4
120936,166163508,0,0.1459624,0.1382414,0.2403587,0,1,4
221157,277563930,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
268659,330363635,0,0.1114441,0.1222506,0.146462,0,0,4
361963,434063805,0,0.1239859,0.1223941,0.153689,0,0,4
195887,249463508,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
161606,211363754,0,0.1232902,0.1266774,0.1573134,0,0,4
412372,490063896,0,0.1166085,0.1207118,0.1503067,0,4,4
149190,197563443,0,0.1727291,0.1158974,0.2844502,0,0,4
219542,275763817,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
306947,372964088,0,0.07615397,0.07615633,0.0030527,0,3,4
360613,432563572,0,0.1042839,0.1169744,0.2102422,0,0,4
185555,237963943,0,6.00E-07,6.00E-07,6.00E-07,0,0,4
78857,118863269,0,0.107088,0.1200147,0.1524191,0,1,4
119070,164063515,0,0.1517369,0.1323753,0.2644349,0,1,4
245160,304264079,0,6.00E-07,6.00E-07,6.00E-07,0,0,4
282799,346064019,0,0.1274628,0.1132289,0.1989795,0,0,4
121828,167163941,0,0.1500985,0.1335454,0.2901303,0,1,4
30341,64964004,0,0.1145237,0.1257267,0.1826096,0,0,4
240843,299463500,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
121917,167263901,0,0.1549249,0.1492882,0.2783683,0,1,4
159176,208664001,0,0.1210801,0.1255776,0.1966293,0,0,4
59721,97563459,0,0.1102693,0.120765,0.1827755,0,0,4
252545,312463298,0,0.1271228,0.1205082,0.1808336,0,0,4
175018,226263625,0,0.1032465,0.1121135,0.1658507,0,0,4
430080,510163353,0,0.00271749,0.00293395,0.00270375,0,4,4
347291,417763661,0,0.1189983,0.1102165,0.150946,0,0,4
352783,423863720,0,0.1099194,0.1140081,0.1461115,0,0,4
241563,300264013,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
213062,268563365,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
161517,211263794,0,0.129449,0.1217392,0.1872329,0,0,4
98786,141263472,0,0.2044574,0.1402102,0.3546866,0,1,4
370973,444063970,0,0.1237615,0.1122355,0.1654438,0,0,4
420388,498963668,0,0.1159367,0.118232,0.1486541,0,4,4
385459,460163361,0,0.1352362,0.1517225,0.2550482,0,4,4
422366,501163621,0,0.108185,0.107505,0.1901783,0,4,4
366737,439363351,0,0.1135331,0.1079339,0.183659,0,0,4
303613,369263902,0,0.07602753,0.07981658,0.00282923,0,3,4
4543,18863285,0,0.00260477,0.00291024,0.00297001,0,0,4
233553,291363408,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
128396,174463520,0,0.1424213,0.1204722,0.2499123,0,0,4
270010,331863868,0,0.126754,0.1204822,0.1964718,0,0,4
317571,384763533,0,0.1198044,0.1178632,0.00279034,0,3,4
222507,279063330,0,6.00E-07,6.00E-07,6.00E-07,0,2,4
295817,360564050,0,0.08500678,0.1207858,0.09470106,0,3,4
133525,180163739,0,0.1587662,0.1241793,0.2396111,0,0,4
