LineNo,abTimeUS,abI,abGyrX,abGyrY,abGyrZ,abAccX,abAccY,abAccZ,abEG,abEA,abT,abGH,abAH,abGHz,abAHz,labels
157527,236343758,0,1.592256,1.811618,0.06575578,1.000001,0.9999967,1.000002,0,0,35.85029,1,1,1000,1000,0
327294,425303977,0,0.00247764,0.00255026,0.00256837,-0.00146619,-0.00031525,-9.816911,0,0,40.12629,1,1,999,999,4
71513,140343840,0,2.354436,0.1671728,0.0428085,-0.6460393,0.01099061,-9.899742,0,0,32.39968,1,1,1000,1000,1
259463,349703396,0,0.00356317,0.00360927,-0.01652057,-0.0297615,0.03270584,-9.817092,0,0,38.7295,1,1,999,999,3
204098,288103879,0,2.588988,-0.194084,0.05164555,1.000001,0.9999967,1.000002,0,0,37.30024,1,1,1000,1000,2
280004,372503439,0,0.5629536,2.184532,0.0360527,-0.4571251,-0.0241378,-10.08479,0,0,39.1884,1,1,999,999,0
166407,246183987,0,1.062335,2.046946,0.06717247,1.000001,0.9999967,1.000002,0,0,36.14553,1,1,999,999,2
27349,91343448,0,0.8117063,2.067286,0.02368797,-0.0080308,0.01828571,-9.566337,0,0,30.16401,1,1,1000,1000,0
311814,407863456,0,0.7529832,2.222831,0.02747225,-0.02102179,0.00621779,-9.772114,0,0,39.83457,1,1,999,999,4
228461,315183876,0,-1.193581,2.063851,0.04640291,-0.9547054,0.02525817,-9.801331,0,0,37.96483,1,1,1000,1000,0
122020,196863723,0,2.563499,0.4380217,0.04823131,-4.914735,-0.04646334,-8.725915,0,0,34.56337,1,1,999,999,0
330580,429143274,0,0.00241162,0.0024662,0.00241842,-0.00200854,-0.00070519,-9.818041,0,0,40.18827,1,1,999,999,4
218573,304223262,0,-2.838493,-1.567528,0.610283,1.000001,0.9999967,1.000002,0,0,37.70306,1,1,999,999,0
154707,233183356,0,0.6670741,2.602309,-0.2344976,1.000001,0.9999967,1.000002,0,0,35.7534,1,1,1000,1000,0
26408,90263880,0,-2.005114,0.6419171,0.04235275,0.00564958,0.02056679,-8.771155,0,0,30.11051,1,1,1000,1000,0
60513,128143722,0,-0.2311339,2.362517,0.04717567,-0.9523422,-0.02428069,-10.19993,0,0,31.87671,1,1,1000,1000,0
92848,164183467,0,2.251273,2.171638,0.06016283,-5.994981,-0.1673932,-8.344899,0,0,33.36223,1,1,1000,1000,1
190058,272463471,0,-0.3470018,2.298918,-0.1150751,1.000001,0.9999967,1.000002,0,0,36.88818,1,1,999,999,2
171471,251823397,0,-2.597384,-1.217154,0.08851817,1.000001,0.9999967,1.000002,0,0,36.31044,1,1,999,999,2
139402,216183492,0,1.843189,1.9849,0.06290396,-4.956439,-0.08270089,-8.691508,0,0,35.2143,1,1,1000,1000,0
289269,382823476,0,-2.337119,0.4524915,0.04888736,-2.275353,-0.01671972,-9.767138,0,0,39.38492,1,1,999,999,4
130124,205863455,0,2.657444,0.3394876,0.06378867,-5.062953,-0.04121158,-8.701313,0,0,34.87181,1,1,1000,1000,0
196705,279863843,0,-1.003695,-2.362984,0.5861964,1.000001,0.9999967,1.000002,0,0,37.08582,1,1,999,999,2
172552,253023750,0,-1.689401,-1.205084,0.3153315,1.000001,0.9999967,1.000002,0,0,36.34513,1,1,1000,1000,2
23462,87023510,0,2.268555,1.268053,0.0314814,-0.04539726,0.01714464,-9.905396,0,0,29.94883,1,1,1000,1000,0
272894,364624092,0,-2.209997,-1.925761,0.05116612,-4.583927,-0.04306063,-8.342322,0,0,39.03373,1,1,999,999,0
32713,97263579,0,0.6187643,2.291697,0.03989012,-0.06001525,0.00551927,-9.847883,0,0,30.45391,1,1,1000,1000,0
288287,381743908,0,-2.088272,-0.8048691,0.03452038,-3.805796,0.00288944,-9.103105,0,0,39.36467,1,1,1000,1000,4
58072,125423977,0,1.15803,2.087306,0.03225148,-0.6869059,-0.01916094,-9.937149,0,0,31.75718,1,1,1000,1000,0
262545,353143686,0,0.0035638,0.00352676,-0.0166803,0.00911513,-0.00445594,-9.817256,0,0,38.80099,1,1,1000,1000,3
75587,144783730,0,-0.3050915,2.330765,0.06731128,-1.005984,-0.02692101,-9.922802,0,0,32.58479,1,1,1000,1000,1
144901,222303543,0,-1.251052,2.828695,0.05566217,-5.031527,-0.3138218,-8.836898,0,0,35.4119,1,1,999,999,0
151465,229583963,0,2.238068,1.156849,0.05892493,-2.759316,-0.01307111,-9.709482,0,0,35.64178,1,1,999,999,0
71333,140143920,0,2.363432,0.2931414,0.02982441,-0.8110346,0.03201337,-9.92988,0,0,32.39128,1,1,1000,1000,1
230278,317223893,0,2.067905,-1.449352,0.00637294,-0.1670184,0.01586077,-9.84348,0,0,38.0125,1,1,999,999,0
98026,170023630,0,-2.308851,-1.8088,0.0535914,-5.620676,-0.320486,-7.380367,0,0,33.58659,1,1,1000,1000,1
311658,407703520,0,-1.96069,-1.233099,0.03455332,0.02960827,0.00458856,-9.753715,0,0,39.83181,1,1,999,999,4
260702,351063685,0,0.00358215,0.00362094,-0.0166278,0.02420773,0.0149871,-9.816997,0,0,38.75787,1,1,1000,1000,3
95338,166984013,0,1.025554,3.004221,0.06276762,-6.054018,-0.2835154,-8.231219,0,0,33.47034,1,1,999,999,1
328324,426503497,0,0.00244868,0.00251342,0.00258143,-0.00086132,-0.00114855,-9.817481,0,0,40.14574,1,1,1000,1000,4
133481,209623617,0,-2.614511,-0.7395409,0.04065931,-4.686347,-0.02184574,-8.336458,0,0,34.99796,1,1,999,999,0
233757,321064023,0,-0.6325975,-2.324961,0.05306981,-0.4345264,-0.00959089,-9.884474,0,0,38.10138,1,1,999,999,0
86698,157263736,0,1.260628,-2.272414,-0.00686629,-4.634385,-0.02791359,-8.641003,0,0,33.09067,1,1,999,999,1
138941,215663700,0,2.198911,-1.260435,0.05852992,-4.921056,-0.08748257,-8.528671,0,0,35.19732,1,1,1000,1000,0
276317,368423405,0,2.485697,0.9469004,0.05136059,-3.704259,0.01211827,-9.327146,0,0,39.10883,1,1,1000,1000,0
235143,322623399,0,-2.286104,0.5209653,0.03995096,-0.09088713,-0.09456526,-9.819519,0,0,38.13715,1,1,999,999,0
189378,271743759,0,2.133494,0.2696992,-0.4922866,1.000001,0.9999967,1.000002,0,0,36.86869,1,1,999,999,2
280441,372984080,0,2.339028,0.8874182,0.05563817,-0.8259219,-0.03254963,-10.04543,0,0,39.19769,1,1,1000,1000,4
317074,413743603,0,-2.203203,-0.7482845,0.03553695,-0.02080051,-0.03274472,-9.81847,0,0,39.93482,1,1,1000,1000,4
320450,417463781,0,1.884775,1.384603,0.03696024,-0.01067568,0.02655553,-9.827135,0,0,39.99725,1,1,999,999,4
255783,345623362,0,0.00367108,0.00368489,-0.00553386,-0.00244776,-0.00279701,-9.815735,0,0,38.64364,1,1,999,999,3
47350,113543731,0,-1.696425,-1.326756,0.09612318,-1.402759,0.00999544,-9.791334,0,0,31.22224,1,1,1000,1000,0
246404,335143389,0,2.687176,-9.725842,-9.157721,0.2936235,0.4588571,-6.478317,0,0,38.41767,1,1,1000,1000,3
189639,272023647,0,1.361002,-2.998072,-0.4900039,1.000001,0.9999967,1.000002,0,0,36.87627,1,1,999,999,2
131319,207223744,0,-2.400139,-1.416663,0.05144031,-4.785987,-0.2023477,-8.358302,0,0,34.91763,1,1,999,999,0
6380,28183722,0,0.00047305,0.00033393,0.00036618,-0.00100034,-0.00090442,-9.818356,0,0,26.68741,1,1,1000,1000,0
311996,408063376,0,0.567686,2.328592,0.03169597,-0.03205317,0.01505682,-9.824204,0,0,39.83801,1,1,1000,1000,4
253530,343103537,0,0.00366187,0.00372632,-0.00515086,0.00666404,0.01281642,-9.816399,0,0,38.59002,1,1,1000,1000,3
194495,277423986,0,4.55301,0.01226891,0.09799663,1.000001,0.9999967,1.000002,0,0,37.02119,1,1,999,999,2
15875,78583554,0,0.00115415,0.00109949,0.00109336,-0.00472797,0.00030789,-9.818086,0,0,29.51938,1,1,1000,1000,0
307139,402663870,0,-0.4074388,-2.322309,0.03428714,-0.00444059,-0.00669585,-9.775658,0,0,39.74425,1,1,999,999,4
130700,206544016,0,1.152915,-2.463507,0.05748932,-4.958824,0.02261239,-8.443808,0,0,34.89474,1,1,1000,1000,0
225058,311423714,0,-1.764197,1.664918,0.05633547,-0.209696,0.01486659,-10.04072,0,0,37.8761,1,1,999,999,0
277100,369263902,0,-2.197682,0.06824958,0.03548552,-3.017715,-0.02710708,-8.939423,0,0,39.1253,1,1,999,999,0
194732,277663890,0,-2.26431,2.627779,0.3134396,1.000001,0.9999967,1.000002,0,0,37.02757,1,1,999,999,2
135198,211543682,0,-0.1100251,-2.586527,0.04955566,-4.855455,-0.03727553,-8.363094,0,0,35.06177,1,1,1000,1000,0
75326,144503842,0,-2.366802,-0.07956511,0.05983651,-1.163172,-0.0222171,-9.860546,0,0,32.5732,1,1,1000,1000,1
173695,254264087,0,2.627056,-0.5776255,0.1941294,1.000001,0.9999967,1.000002,0,0,36.38083,1,1,999,999,2
37616,102743886,0,2.120664,-1.275371,0.2526511,-0.4951418,-0.02004073,-10.13054,0,0,30.71721,1,1,1000,1000,0
294408,388543687,0,0.3915891,2.360693,0.03519541,-0.01111126,0.0033116,-9.750325,0,0,39.49097,1,1,1000,1000,4
239022,326943337,0,2.188539,1.054154,0.03257062,-0.03024706,0.0575773,-9.772734,0,0,38.23527,1,1,999,999,3
7892,30063803,0,0.00044634,0.00036984,0.00040091,-0.0016239,-0.00098155,-9.818498,0,0,26.80181,1,1,1000,1000,0
171272,251583493,0,1.587733,2.497708,-0.02064058,1.000001,0.9999967,1.000002,0,0,36.30349,1,1,999,999,2
102652,175224049,0,-0.3053916,-2.776679,0.0720152,-5.233128,-0.8727921,-7.982956,0,0,33.78272,1,1,1000,1000,1
104055,176783425,0,-1.616884,2.235283,0.04869091,-5.127135,-1.012826,-8.5172,0,0,33.8409,1,1,1000,1000,1
198808,282223732,0,-2.484884,-1.353551,0.1444942,1.000001,0.9999967,1.000002,0,0,37.14784,1,1,999,999,2
58529,125943769,0,-1.206997,1.94968,0.05131882,-0.45438,-0.00282681,-9.886426,0,0,31.78011,1,1,1000,1000,0
44604,110463297,0,2.011674,-1.216449,0.04907376,-0.630337,-0.0227242,-9.951005,0,0,31.08006,1,1,1000,1000,0
323240,420583366,0,0.00263428,0.00252314,0.00259056,-0.0011619,-0.00119982,-9.817829,0,0,40.049,1,1,999,999,4
206811,291143496,0,-1.748685,1.458165,0.0487539,1.000001,0.9999967,1.000002,0,0,37.37787,1,1,999,999,2
126083,201383581,0,0.7477676,2.575334,0.05013114,-4.934164,-0.05174931,-8.676928,0,0,34.71943,1,1,1000,1000,0
329283,427623882,0,0.00246317,0.00243485,0.00247083,-0.0003997,-0.00122876,-9.817576,0,0,40.16383,1,1,999,999,4
131918,207863488,0,2.738394,0.0647765,-0.08241696,-4.974084,-0.04554758,-8.611346,0,0,34.93911,1,1,999,999,0
199941,283464069,0,2.129724,2.566131,0.5411538,1.000001,0.9999967,1.000002,0,0,37.18023,1,1,1000,1000,2
106485,179543987,0,2.683791,-0.3833179,0.1337015,-5.172607,-0.3435009,-8.519466,0,0,33.94309,1,1,999,999,1
307062,402583902,0,2.026615,-1.170414,0.05177723,-0.00555102,0.03976222,-9.819855,0,0,39.74285,1,1,999,999,4
219571,305343647,0,3.373779,0.02625241,-0.220791,1.000001,0.9999967,1.000002,0,0,37.73025,1,1,1000,1000,0
190692,273184016,0,-1.805919,0.01130871,-0.06761438,1.000001,0.9999967,1.000002,0,0,36.90762,1,1,1000,1000,2
192414,275104081,0,-0.7772537,-1.892954,-0.0064771,1.000001,0.9999967,1.000002,0,0,36.95925,1,1,1000,1000,2
315876,412383314,0,1.043705,-2.132231,0.04701303,0.00938115,6.00E-05,-9.812788,0,0,39.91181,1,1,999,999,4
247810,336703598,0,3.095969,-8.571143,-8.743757,0.4257349,-0.3510503,-6.670456,0,0,38.45181,1,1,999,999,3
232898,320143558,0,-2.064942,1.228134,0.03301147,-0.9110777,-0.01432154,-9.807964,0,0,38.08018,1,1,1000,1000,0
297088,391503336,0,1.780776,1.278781,0.03132473,-0.01508865,0.03888175,-8.962814,0,0,39.54506,1,1,1000,1000,4
23704,87263414,0,-2.591947,0.1430994,0.04147731,0.02506853,-0.0156236,-9.866892,0,0,29.96087,1,1,1000,1000,0
231237,318263477,0,-2.305962,1.045409,0.03404175,-0.9574519,-0.0964001,-10.28479,0,0,38.03669,1,1,1000,1000,0
50014,116463396,0,0.279964,-2.344792,0.03559292,-0.2423502,-0.02105917,-9.895071,0,0,31.35569,1,1,1000,1000,0
225577,311983490,0,2.293554,0.2925802,0.03933265,-0.1175072,-0.04246813,-9.897358,0,0,37.88938,1,1,999,999,0
227857,314543299,0,1.756111,-1.447083,0.05223958,-1.358254,-0.04276234,-9.764124,0,0,37.9498,1,1,999,999,0
127706,203183694,0,0.7614293,2.573216,-0.02170337,-4.978438,-0.1411489,-8.77312,0,0,34.78093,1,1,1000,1000,0
210905,295663354,0,-2.623661,-0.9633656,0.07782786,1.000001,0.9999967,1.000002,0,0,37.49185,1,1,1000,1000,2
116738,191023560,0,-1.939767,-1.6934,1.105947,-1.922825,-0.1933674,-9.972909,0,0,34.35821,1,1,1000,1000,0
13791,76223665,0,0.00112888,0.00104163,0.00105797,-0.00202805,-0.0009588,-9.817483,0,0,29.39712,1,1,1000,1000,0
182621,264223435,0,2.197888,-2.211341,0.00157792,1.000001,0.9999967,1.000002,0,0,36.66228,1,1,999,999,2
8856,31263323,0,0.00043702,0.00040572,0.0003748,-0.00101523,-0.00106956,-9.817727,0,0,26.87445,1,1,1000,1000,0
256381,346263939,0,0.00361241,0.00364817,-0.00580682,-0.00752405,-0.00572447,-9.817335,0,0,38.65719,1,1,1000,1000,3
329015,427304010,0,0.00247787,0.00253859,0.00251513,-0.00184403,-0.00084736,-9.817285,0,0,40.15867,1,1,999,999,4
205728,289943976,0,-0.4424254,1.262875,0.03462152,1.000001,0.9999967,1.000002,0,0,37.34732,1,1,1000,1000,2
50317,116824085,0,-1.158059,2.029606,0.04172128,-0.2575437,0.00564495,-9.896069,0,0,31.37206,1,1,1000,1000,0
96228,167983613,0,1.327971,2.798184,0.05508285,-6.090592,-0.3080817,-8.066116,0,0,33.50872,1,1,1000,1000,1
126465,201823405,0,-1.674147,-2.032613,0.03411007,-4.784393,-0.06364371,-8.275344,0,0,34.7345,1,1,1000,1000,0
115756,189943992,0,2.013956,-1.577293,1.086543,-0.09120785,-0.4217433,-10.76756,0,0,34.31983,1,1,1000,1000,0
321812,418984006,0,0.00261106,0.00262384,0.00290018,-0.00054459,-0.00045506,-9.800447,0,0,40.02253,1,1,1000,1000,4
161930,241223472,0,-3.435418,-0.8224926,0.3183578,1.000001,0.9999967,1.000002,0,0,35.99792,1,1,999,999,2
249394,338463727,0,0.00376083,0.00376477,-0.00334481,-0.02087503,-0.0476496,-9.819527,0,0,38.49011,1,1,1000,1000,3
118721,193223513,0,-1.791355,-1.963249,0.2592747,-3.848716,-0.03085348,-8.739271,0,0,34.43596,1,1,1000,1000,0
23744,87343382,0,-0.6291329,2.483304,0.04466811,-0.04017723,0.00096538,-9.838737,0,0,29.96488,1,1,1000,1000,0
232777,319983622,0,0.6203898,-2.231066,0.01846906,-0.9818147,-0.02004399,-9.862816,0,0,38.0765,1,1,1000,1000,0
39018,104263278,0,2.233346,0.9771266,-0.01376602,-1.488105,-0.04393708,-9.860682,0,0,30.78939,1,1,1000,1000,0
6722,28623546,0,0.00035702,0.00032132,0.00041692,-0.00053864,-0.00103882,-9.817566,0,0,26.71425,1,1,1000,1000,0
235060,322543431,0,-1.532215,-1.927436,0.02902505,-0.08306549,-0.03176178,-9.815426,0,0,38.13532,1,1,999,999,0
187826,269983630,0,-1.656066,2.861807,-0.4124399,1.000001,0.9999967,1.000002,0,0,36.82085,1,1,1000,1000,2
41922,107503648,0,-1.23665,1.756894,0.05956997,-0.3864859,-0.0362252,-10.22082,0,0,30.94204,1,1,1000,1000,0
4301,25583929,0,0.00026109,0.00035965,0.00033089,-0.00058003,-0.00088369,-9.816212,0,0,26.52801,1,1,1000,1000,0
89051,159943497,0,-1.842006,-2.15665,0.02113232,-4.988676,-0.1499505,-8.191042,0,0,33.19658,1,1,1000,1000,1
260265,350583877,0,0.00358839,0.00361582,-0.01655994,0.00789925,-0.02599545,-9.817876,0,0,38.74787,1,1,999,999,3
214438,299623436,0,1.171847,2.390144,0.1657497,1.000001,0.9999967,1.000002,0,0,37.59031,1,1,999,999,2
92494,163783627,0,3.033693,1.136574,0.04002709,-5.872592,-0.06731509,-8.341952,0,0,33.34671,1,1,1000,1000,1
48932,115263876,0,0.9708282,-2.120332,0.04291318,-0.6741095,0.01648165,-9.933894,0,0,31.30101,1,1,1000,1000,0
302837,397903275,0,-0.9482502,-2.060817,0.03784554,-0.03260726,-0.0564229,-9.702011,0,0,39.66019,1,1,999,999,4
166789,246623811,0,-2.473709,-1.165569,-0.00738078,1.000001,0.9999967,1.000002,0,0,36.15851,1,1,999,999,2
301683,396623787,0,0.06397122,-2.510274,0.04440111,0.00024458,-0.04255507,-10.8558,0,0,39.63736,1,1,1000,1000,4
252474,341944001,0,0.00372792,0.00367237,-0.00424025,0.00036146,-0.02965403,-9.817329,0,0,38.56519,1,1,1000,1000,3
326702,424623416,0,0.00247185,0.00250493,0.0025616,-0.00024728,-0.00136362,-9.817838,0,0,40.11523,1,1,999,999,4
271011,362544091,0,-2.296359,-1.440799,0.03584694,-4.452309,0.02410537,-7.884065,0,0,38.99222,1,1,999,999,0
240085,328103706,0,0.2803754,-2.461382,1.329164,-0.1376044,-0.6570645,-10.31345,0,0,38.26138,1,1,1000,1000,3
266390,357383656,0,-1.339618,2.465148,0.3700778,-1.337052,-0.7182293,-10.20441,0,0,38.88799,1,1,999,999,3
27127,91063560,0,-1.476584,1.46841,0.04063666,-0.01212354,-0.02722745,-8.803652,0,0,30.15016,1,1,1000,1000,0
45889,111903554,0,0.00766776,2.103878,0.0302598,-0.1559758,-0.00797503,-9.751278,0,0,31.14672,1,1,1000,1000,0
11095,34063869,0,0.00045367,0.00040058,0.00051963,-0.00096322,-0.00081862,-9.81712,0,0,27.04284,1,1,1000,1000,0
191891,274543472,0,1.467695,1.945334,0.03522485,1.000001,0.9999967,1.000002,0,0,36.94423,1,1,999,999,2
330716,429264059,0,0.00240301,0.00242279,0.00247015,-0.00124275,-0.00105203,-9.817828,0,0,40.1902,1,1,999,999,4
40138,105543599,0,0.6276245,-2.290094,0.03324056,-0.5971927,0.07399638,-9.896537,0,0,30.84989,1,1,1000,1000,0
209145,293743289,0,-1.498607,2.631533,0.396259,1.000001,0.9999967,1.000002,0,0,37.44365,1,1,1000,1000,2
309956,405823439,0,-1.691904,-1.627781,0.0353753,0.00689171,-0.01076189,-9.819891,0,0,39.79932,1,1,999,999,4
169409,249543476,0,-0.9185934,-2.986296,-0.1720824,1.000001,0.9999967,1.000002,0,0,36.24415,1,1,999,999,2
103638,176343601,0,2.283678,-1.545847,0.05002313,-5.367477,-0.814455,-8.281429,0,0,33.82452,1,1,1000,1000,1
108958,182303716,0,-2.580922,-0.8389895,0.2881649,-4.775543,-0.2446977,-8.375303,0,0,34.04435,1,1,999,999,1
249160,338223823,0,0.0037413,0.00380268,-0.00369475,0.05007277,-0.01913056,-9.824447,0,0,38.4849,1,1,1000,1000,3
271552,363143851,0,-1.680796,-2.294556,0.04442229,-4.687826,0.02474439,-8.330122,0,0,39.00422,1,1,1000,1000,0
12876,36303806,0,0.00051304,0.00052174,0.00048173,-0.00097122,-0.00176037,-9.816799,0,0,27.17642,1,1,1000,1000,0
5261,26783449,0,0.00036872,0.00032751,0.00035171,-0.00024416,-0.00249227,-9.817698,0,0,26.60175,1,1,999,999,0
291347,385143381,0,1.931508,-1.381442,0.04995938,0.01702772,-0.00153609,-9.9771,0,0,39.42818,1,1,999,999,4
36233,101183677,0,-0.8265976,2.196913,0.04140975,-0.04222137,-0.00985325,-9.818896,0,0,30.64274,1,1,1000,1000,0
180515,261863546,0,2.480962,-0.5327961,0.1378425,1.000001,0.9999967,1.000002,0,0,36.59644,1,1,999,999,2
126906,202304046,0,-2.347784,1.060804,0.0543831,-4.813322,-0.1128875,-8.49328,0,0,34.75091,1,1,999,999,0
10154,32903500,0,0.00036308,0.00043369,0.00052949,-0.00171496,-0.00064348,-9.816936,0,0,26.97327,1,1,1000,1000,0
97572,169503838,0,-2.915784,0.4745942,0.06288051,-5.635955,-0.3276161,-7.587557,0,0,33.56679,1,1,1000,1000,1
158149,237023486,0,2.687559,-0.4351361,0.03288484,1.000001,0.9999967,1.000002,0,0,35.87101,1,1,999,999,0
9123,31624012,0,0.00043743,0.00042419,0.00040128,-0.00013377,-0.00127474,-9.81715,0,0,26.89619,1,1,1000,1000,0
187404,269543806,0,3.719435,0.8382311,-0.2590574,1.000001,0.9999967,1.000002,0,0,36.80884,1,1,999,999,2
172471,252943782,0,0.9749284,-2.097186,0.4628699,1.000001,0.9999967,1.000002,0,0,36.34282,1,1,1000,1000,2
168109,248064068,0,2.069727,-1.120594,0.304272,1.000001,0.9999967,1.000002,0,0,36.20084,1,1,1000,1000,2
303221,398343932,0,1.740488,1.526411,0.02298548,-0.01944019,0.01158043,-9.71833,0,0,39.66802,1,1,1000,1000,4
308399,404063310,0,1.441995,-1.879813,0.0530883,0.01910375,0.00300093,-9.852949,0,0,39.76872,1,1,999,999,4
187127,269223934,0,2.028291,-2.264233,-0.1053445,1.000001,0.9999967,1.000002,0,0,36.8001,1,1,999,999,2
136281,212744035,0,0.3872775,-2.70249,-0.08592471,-4.786976,-0.01657359,-8.379639,0,0,35.10144,1,1,999,999,0
151924,230103755,0,0.3038563,2.476121,0.02023588,-2.190755,0.05152947,-9.849309,0,0,35.65798,1,1,1000,1000,0
79617,149343572,0,-0.1565403,-2.419321,0.03769682,-1.209285,0.04267807,-9.874713,0,0,32.77208,1,1,1000,1000,1
292208,386063846,0,0.9056957,2.079237,0.03312882,0.06631611,0.00127678,-9.851091,0,0,39.44524,1,1,1000,1000,4
138423,215103924,0,-1.836577,1.903039,0.02510827,-4.764557,-0.07210047,-8.619982,0,0,35.17901,1,1,1000,1000,0
250028,339183439,0,0.00380126,0.0036913,-0.002499,-0.01924124,-0.00362501,-9.817834,0,0,38.50572,1,1,999,999,3
307782,403383582,0,2.353659,-0.1552243,0.04285119,0.00140642,2.42E-05,-9.829023,0,0,39.75685,1,1,1000,1000,4
2881,23823800,0,0.00030155,0.00023653,0.00029404,-0.00113967,-0.00064881,-9.816959,0,0,26.41932,1,1,999,999,0
47252,113423779,0,-2.375991,1.068124,0.0967947,-1.272417,-0.0726497,-10.02043,0,0,31.21673,1,1,1000,1000,0
261242,351663445,0,0.00360252,0.00355072,-0.01654484,-0.00227134,0.02384061,-9.817615,0,0,38.77034,1,1,1000,1000,3
26529,90423816,0,2.095483,0.6011825,0.03392388,-0.00937284,0.0413074,-8.819349,0,0,30.11845,1,1,1000,1000,0
324348,421863687,0,0.00254351,0.00259407,0.0025288,-0.00154394,-0.00142147,-9.817156,0,0,40.07008,1,1,1000,1000,4
35874,100783837,0,-1.546581,1.747632,0.04501734,-0.04298833,0.02015523,-9.801282,0,0,30.62359,1,1,1000,1000,0
106567,179623955,0,0.5311123,-2.66256,0.1233903,-5.015651,-0.2951291,-8.321811,0,0,33.94604,1,1,999,999,1
229614,316463364,0,-0.00585558,2.370872,0.03942751,-0.3368201,0.01678965,-9.885462,0,0,37.99478,1,1,999,999,0
102297,174823376,0,-0.3254009,-2.768733,0.02659571,-5.266476,-0.83562,-7.930137,0,0,33.76775,1,1,1000,1000,1
174599,255263687,0,0.9606779,1.046757,1.051365,1.000001,0.9999967,1.000002,0,0,36.40951,1,1,1000,1000,2
201957,285743990,0,0.3822792,1.474523,0.8721384,1.000001,0.9999967,1.000002,0,0,37.23943,1,1,1000,1000,2
96328,168103565,0,-2.351398,1.902689,0.07139135,-5.773018,-0.3439595,-7.678136,0,0,33.51331,1,1,1000,1000,1
14299,76823425,0,0.00110772,0.00106441,0.00110143,-0.00070303,-0.00129734,-9.817307,0,0,29.42829,1,1,1000,1000,0
79577,149263604,0,2.101752,-0.8863183,0.04914657,-1.24017,0.1022049,-9.922632,0,0,32.76881,1,1,1000,1000,1
276117,368183501,0,-2.200312,-1.155818,0.04210985,-3.330658,-0.06903037,-9.157745,0,0,39.10411,1,1,1000,1000,0
146342,223903736,0,-0.8789603,2.466102,0.06337038,-4.69465,-0.3574166,-8.846628,0,0,35.46291,1,1,999,999,0
189720,272103615,0,-2.195216,-2.46149,-0.4567271,1.000001,0.9999967,1.000002,0,0,36.87844,1,1,999,999,2
279481,371943663,0,-2.130801,-1.275556,0.03454764,-0.1484744,-0.03989488,-9.80459,0,0,39.17754,1,1,1000,1000,0
305873,401263597,0,-1.950309,-1.317211,0.0302067,-0.01176593,-0.02774504,-9.820586,0,0,39.71967,1,1,1000,1000,4
180799,262183418,0,-0.4828105,1.114239,0.119553,1.000001,0.9999967,1.000002,0,0,36.6054,1,1,999,999,2
83315,153463590,0,1.376002,-2.427516,0.06847747,-1.602737,-0.02447641,-10.23166,0,0,32.93886,1,1,1000,1000,1
195391,278423586,0,1.776872,1.887737,-0.05073329,1.000001,0.9999967,1.000002,0,0,37.04774,1,1,1000,1000,2
86738,157343704,0,-1.892313,-1.882448,-0.04617585,-4.42793,-0.06023272,-8.414297,0,0,33.09384,1,1,999,999,1
320671,417743669,0,2.117935,-0.8950089,0.04481126,-0.03103151,0.0032476,-9.814346,0,0,40.00191,1,1,999,999,4
54182,121104039,0,2.246825,0.8183589,0.02764628,-0.4025066,-0.02181301,-9.894947,0,0,31.5651,1,1,1000,1000,0
312356,408464049,0,-0.2931043,2.300932,0.04598682,0.00075794,-0.04929116,-9.859251,0,0,39.84489,1,1,1000,1000,4
112795,186623654,0,-0.3740234,-2.531549,0.06068332,-4.681861,-0.08790193,-8.45284,0,0,34.20098,1,1,1000,1000,1
56968,124183640,0,-0.1767226,-2.063627,0.03522157,-1.512656,-0.04106405,-9.782683,0,0,31.70233,1,1,1000,1000,0
39320,104623967,0,-1.009854,-2.027107,0.06354586,-1.167886,-0.00496823,-9.854,0,0,30.80643,1,1,1000,1000,0
98561,170623390,0,-1.308804,-2.562091,0.04620313,-5.599731,-0.3051794,-7.526159,0,0,33.60939,1,1,1000,1000,1
